codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00994,00986,00995,00987,00992,00993,00983,00985,00989,00984,00991,00990,00988,00996
04,001,CAPITAL,01507,048572,0,0,5,156,26,21,10,0,1,6,8,6,4,0,0,0,0
04,001,CAPITAL,01512,048668,0,0,4,156,40,37,8,0,0,12,14,0,1,0,1,0,0
04,016,RÍO SEGUNDO,01827,052379,0,0,8,156,20,40,8,0,0,4,6,5,2,0,0,0,2
04,019,SAN JAVIER,01877,052742,0,0,9,9,156,30,6,1,1,0,0,0,0,1,1,0,1
04,023,TERCERO ARRIBA,01961,053671,0,0,7,156,35,31,12,1,1,1,0,7,2,0,0,1,1
04,001,CAPITAL,01507,048559,0,0,4,155,22,25,7,4,2,5,16,13,1,0,0,0,1
04,001,CAPITAL,01507,048567,0,0,1,155,18,21,10,3,0,6,12,9,2,1,0,0,0
04,001,CAPITAL,01515,048711,0,0,2,155,32,37,7,1,1,6,11,11,1,1,0,0,1
04,003,COLÓN,01555,049141,0,0,0,155,35,51,5,0,1,1,2,7,2,0,1,0,0
04,013,RÍO CUARTO,01751,051534,0,0,5,155,17,30,18,3,1,3,0,5,1,0,0,0,1
04,001,CAPITAL,01512,048671,0,0,2,154,36,34,13,6,6,13,5,9,2,0,0,0,2
04,001,CAPITAL,01513,048682,0,0,3,154,26,18,9,0,4,12,20,10,3,1,0,0,0
04,001,CAPITAL,01515,048720,0,0,8,154,32,30,15,0,3,5,11,6,0,0,0,0,1
04,001,CAPITAL,01516,048740,0,0,5,154,27,31,8,2,1,11,7,4,3,2,0,0,2
04,008,JUÁREZ CELMAN,01649,050399,0,0,4,154,17,42,19,1,2,3,1,7,0,0,0,0,0
04,016,RÍO SEGUNDO,01826,052344,0,0,11,154,21,38,13,0,1,4,8,9,0,1,3,0,0
04,016,RÍO SEGUNDO,01826,052347,0,0,14,154,17,39,17,2,4,6,8,3,3,1,0,1,1
04,016,RÍO SEGUNDO,01826,052362,0,0,5,154,16,37,12,2,0,5,2,14,3,2,1,0,1
04,020,SAN JUSTO,01880,052777,0,0,7,154,40,38,6,1,3,6,8,11,2,2,0,0,0
04,023,TERCERO ARRIBA,01965,053725,0,0,3,154,33,43,11,0,4,10,0,1,3,3,0,0,1
04,001,CAPITAL,01417,046012,0,0,5,153,31,30,10,3,2,7,5,13,6,1,1,0,0
04,001,CAPITAL,01450,046787,0,0,0,153,45,31,11,2,2,7,4,6,2,2,0,0,0
04,001,CAPITAL,01450,046792,0,0,2,153,26,40,15,1,4,7,11,6,3,2,0,0,1
04,003,COLÓN,01551,049044,0,0,5,153,34,34,7,2,1,8,2,9,1,5,2,0,0
04,003,COLÓN,01563,049431,0,0,7,153,26,32,3,3,0,13,12,4,3,0,0,0,1
04,001,CAPITAL,01419,046071,0,0,7,152,30,23,6,1,0,8,18,4,1,1,0,0,0
04,001,CAPITAL,01515,048706,0,0,6,152,12,31,12,2,1,14,11,2,3,0,2,0,1
04,001,CAPITAL,01516,048726,0,0,5,152,30,28,14,0,4,11,10,8,1,2,0,0,1
04,001,CAPITAL,01516,048731,0,0,1,152,36,33,11,3,1,4,7,7,0,0,0,0,0
04,003,COLÓN,01551,049064,0,0,12,152,34,25,8,1,2,5,3,11,1,1,0,0,0
04,003,COLÓN,01551,049070,0,0,4,152,34,36,15,0,2,3,0,3,2,0,0,0,0
04,012,PUNILLA,01713,051115,0,0,0,152,15,24,10,2,1,3,4,11,1,1,1,0,1
04,023,TERCERO ARRIBA,01965,053713,0,0,9,152,21,43,9,4,3,4,6,5,1,3,0,0,2
04,001,CAPITAL,01410,045804,0,0,14,151,28,37,9,0,0,16,9,4,3,0,0,0,1
04,001,CAPITAL,01415,045952,0,0,5,151,25,29,7,2,2,3,9,10,6,1,1,0,2
04,001,CAPITAL,01419,046065,0,0,10,151,29,24,7,0,2,7,30,2,0,1,0,0,1
04,001,CAPITAL,01513,048677,0,0,4,151,24,38,5,1,5,8,14,8,1,1,0,0,1
04,001,CAPITAL,01516,048725,0,0,1,151,30,35,9,0,5,10,9,12,0,0,0,1,0
04,001,CAPITAL,01520,048798,0,0,6,151,17,34,8,1,2,8,8,7,5,1,0,0,0
04,003,COLÓN,01551,049047,0,0,10,151,32,32,10,6,8,6,6,2,0,0,0,1,0
04,003,COLÓN,01551,049048,0,0,7,151,44,32,13,1,4,8,4,5,1,2,0,0,1
04,003,COLÓN,01551,049072,0,0,10,151,30,31,8,1,3,7,6,3,0,1,0,0,2
04,009,MARCOS JUÁREZ,01674,050671,0,0,6,151,23,53,15,0,1,0,0,12,4,0,0,0,0
04,014,RÍO PRIMERO,01782,051982,0,0,16,151,29,35,10,1,16,8,4,4,0,0,0,0,0
04,014,RÍO PRIMERO,01789,052025,0,0,10,151,48,27,7,2,4,2,10,4,0,0,1,0,0
04,022,SOBREMONTE,01955,053593,0,0,2,35,151,24,2,0,0,0,0,1,1,0,0,0,1
04,023,TERCERO ARRIBA,01961,053664,0,0,11,151,31,30,9,5,2,3,5,5,2,0,0,0,0
04,023,TERCERO ARRIBA,01961,053676,0,0,11,151,30,36,9,2,0,12,2,5,1,0,1,0,2
04,024,TOTORAL,01975,053898,0,0,0,151,0,48,2,0,0,3,0,0,0,0,0,0,0
04,001,CAPITAL,01512,048659,0,0,2,150,42,36,11,3,2,12,9,7,2,0,0,0,0
04,001,CAPITAL,01513,048692,0,0,5,150,28,38,9,2,3,7,9,5,4,2,0,0,0
04,001,CAPITAL,01515,048719,0,0,4,150,26,42,7,2,2,5,7,4,1,4,0,0,0
04,001,CAPITAL,01520,048797,0,0,4,150,24,33,8,2,1,8,7,5,2,3,0,0,0
04,003,COLÓN,01551,049053,0,0,9,150,49,23,7,3,4,4,6,9,2,1,0,0,0
04,003,COLÓN,01563,049476,0,0,11,150,17,30,8,1,0,12,12,11,3,1,0,0,0
04,006,GENERAL SAN MARTÍN,01613,049901,0,0,17,150,8,60,26,1,1,5,0,4,0,1,1,1,1
04,009,MARCOS JUÁREZ,01661,050505,0,0,9,150,5,36,20,2,2,5,1,3,2,0,0,1,1
04,009,MARCOS JUÁREZ,01661,050510,0,0,7,150,4,40,15,0,0,6,1,5,2,0,0,0,0
04,009,MARCOS JUÁREZ,01661,050515,0,0,4,150,7,53,15,0,0,1,1,3,2,1,0,0,2
04,013,RÍO CUARTO,01756,051720,0,0,1,150,30,23,13,2,2,7,0,14,1,2,0,0,0
04,016,RÍO SEGUNDO,01820,052193,0,0,8,150,33,54,16,0,1,5,1,3,1,0,0,0,1
04,023,TERCERO ARRIBA,01961,053658,0,0,4,150,32,48,14,0,1,2,1,5,3,0,0,0,1
04,001,CAPITAL,01410,045800,0,0,7,149,31,33,6,2,1,13,14,13,2,0,0,0,9
04,001,CAPITAL,01415,045938,0,0,2,149,14,17,5,4,4,9,27,12,0,1,0,0,0
04,001,CAPITAL,01450,046775,0,0,9,149,40,42,12,1,2,9,9,9,2,1,0,0,2
04,001,CAPITAL,01507,048554,0,0,3,149,24,31,11,4,0,8,17,0,1,2,0,0,0
04,001,CAPITAL,01513,048672,0,0,6,149,29,28,8,2,2,2,19,7,2,1,0,0,1
04,001,CAPITAL,01513,048690,0,0,3,149,36,28,8,4,4,11,11,4,1,1,0,0,3
04,001,CAPITAL,01515,048713,0,0,2,149,26,39,14,6,0,7,10,10,1,0,0,0,0
04,001,CAPITAL,01516,048737,0,0,5,149,32,28,12,2,3,5,9,5,3,0,0,1,1
04,001,CAPITAL,01516,048739,0,0,3,149,23,24,9,3,1,6,21,13,2,1,0,0,0
04,003,COLÓN,01555,049183,0,0,3,149,31,47,9,1,4,5,1,4,2,0,0,0,1
04,023,TERCERO ARRIBA,01961,053659,0,0,11,149,38,27,15,0,1,7,5,2,3,0,0,0,1
04,024,TOTORAL,01981,053915,0,0,4,149,20,41,5,0,1,2,0,5,1,1,0,0,1
04,001,CAPITAL,01450,046791,0,0,14,148,28,34,10,3,2,12,9,8,2,1,1,1,0
04,001,CAPITAL,01507,048571,0,0,1,148,20,23,8,1,9,10,10,10,3,0,0,0,1
04,001,CAPITAL,01516,048734,0,0,4,148,24,34,16,2,5,8,9,4,1,0,0,0,1
04,001,CAPITAL,01516,048736,0,0,1,148,24,33,15,1,0,9,11,9,2,0,0,0,1
04,003,COLÓN,01551,049060,0,0,11,148,34,32,9,0,0,7,4,11,2,0,3,0,1
04,003,COLÓN,01555,049130,0,0,8,148,15,40,5,1,3,4,5,9,3,2,1,1,2
04,003,COLÓN,01555,049135,0,0,12,148,27,44,6,0,4,7,9,5,0,1,0,0,0
04,006,GENERAL SAN MARTÍN,01627,049998,0,0,11,148,27,37,22,0,2,5,9,5,6,0,2,0,0
04,008,JUÁREZ CELMAN,01646,050351,0,0,25,148,15,52,14,0,2,0,2,4,0,0,1,0,1
04,016,RÍO SEGUNDO,01816,052141,0,0,8,148,46,52,4,2,0,4,0,9,2,1,0,0,0
04,016,RÍO SEGUNDO,01816,052142,0,0,10,148,32,59,14,0,2,5,0,3,1,0,2,1,1
04,023,TERCERO ARRIBA,01965,053733,0,0,4,148,20,38,17,0,1,1,2,10,2,2,0,0,2
04,001,CAPITAL,01507,048564,0,0,6,147,26,25,12,1,2,9,15,1,1,0,0,0,1
04,001,CAPITAL,01513,048691,0,0,3,147,42,28,8,1,2,7,10,2,4,2,0,0,1
04,001,CAPITAL,01516,048723,0,0,5,147,22,29,10,3,4,10,10,9,2,3,0,1,1
04,001,CAPITAL,01516,048724,0,0,5,147,30,23,12,2,2,6,4,9,2,1,0,0,0
04,005,GENERAL ROCA,01603,049848,0,0,5,147,27,47,20,0,9,6,1,3,4,0,0,0,0
04,005,GENERAL ROCA,01603,049850,0,0,1,147,10,38,23,0,8,2,0,6,0,1,0,0,0
04,009,MARCOS JUÁREZ,01661,050500,0,0,6,147,8,62,19,0,0,5,1,4,3,0,0,1,1
04,009,MARCOS JUÁREZ,01666,050552,0,0,10,147,26,53,12,3,1,3,0,11,4,0,0,0,1
04,009,MARCOS JUÁREZ,01674,050672,0,0,7,147,25,48,15,1,4,15,0,5,2,0,0,0,0
04,009,MARCOS JUÁREZ,01674,050699,0,0,3,147,30,49,17,0,1,7,2,4,1,0,0,1,0
04,013,RÍO CUARTO,01757,051890,0,0,11,147,29,36,13,0,3,2,0,5,0,0,0,0,0
04,016,RÍO SEGUNDO,01826,052355,0,0,9,147,15,40,12,1,3,5,8,5,1,2,0,1,3
04,001,CAPITAL,01417,046033,0,0,6,146,29,37,11,1,0,17,13,12,4,0,0,0,0
04,001,CAPITAL,01450,046780,0,0,12,146,37,28,19,5,1,13,10,4,0,1,0,0,0
04,001,CAPITAL,01455,046921,0,0,7,146,35,48,10,3,2,13,5,7,0,0,0,0,0
04,001,CAPITAL,01512,048663,0,0,9,146,34,44,7,2,3,18,7,11,4,1,0,0,0
04,001,CAPITAL,01513,048679,0,0,9,146,31,30,20,3,6,9,10,11,0,1,0,0,1
04,003,COLÓN,01551,049085,0,0,15,146,26,36,18,1,5,4,5,6,4,1,0,0,1
04,003,COLÓN,01555,049154,0,0,38,146,0,25,17,1,4,9,5,5,3,1,1,0,1
04,008,JUÁREZ CELMAN,01649,050391,0,0,10,146,15,53,15,3,2,4,5,11,1,0,0,0,1
04,015,RÍO SECO,01799,052073,0,0,6,0,146,22,1,24,3,0,1,1,0,0,1,0,2
04,016,RÍO SEGUNDO,01817,052161,0,0,13,146,37,39,12,0,0,0,0,8,0,0,0,1,0
04,016,RÍO SEGUNDO,01820,052187,0,0,12,146,33,39,16,2,1,6,2,4,1,0,1,0,1
04,020,SAN JUSTO,01905,053074,0,0,6,146,41,38,14,0,1,2,3,6,1,0,0,0,1
04,001,CAPITAL,01415,045945,0,0,4,145,25,36,8,3,4,9,12,10,2,1,0,0,0
04,001,CAPITAL,01513,048674,0,0,4,145,34,31,8,2,3,10,17,11,0,1,2,0,0
04,003,COLÓN,01555,049180,0,0,4,145,17,48,13,3,1,5,1,8,0,0,1,0,0
04,007,ISCHILÍN,01642,050325,0,0,0,27,11,145,2,1,1,0,0,0,1,0,0,0,0
04,012,PUNILLA,01713,051055,0,0,8,145,24,30,7,0,3,5,6,6,2,0,1,0,0
04,012,PUNILLA,01713,051070,0,0,12,145,28,22,3,1,2,10,3,11,4,0,0,0,1
04,013,RÍO CUARTO,01731,051328,0,0,7,145,28,37,21,3,1,3,3,3,1,1,0,0,0
04,014,RÍO PRIMERO,01785,052010,0,0,10,145,35,54,11,2,1,4,3,5,0,2,1,0,0
04,016,RÍO SEGUNDO,01826,052372,0,0,13,145,23,36,13,2,2,6,5,11,1,1,0,0,0
04,017,ROQUE SÁENZ PEÑA,01836,052459,0,0,8,145,21,37,17,1,0,2,2,10,2,0,0,1,0
04,021,SANTA MARÍA,01948,053561,0,0,7,145,27,42,11,2,1,5,8,5,2,0,1,1,0
04,023,TERCERO ARRIBA,01965,053716,0,0,1,145,27,40,22,1,0,6,1,5,4,1,0,0,0
04,001,CAPITAL,01415,045947,0,0,6,144,29,20,6,0,3,8,10,7,3,0,0,0,2
04,001,CAPITAL,01415,045954,0,0,0,144,28,43,11,1,3,2,15,2,2,1,0,0,0
04,001,CAPITAL,01489,048088,0,0,5,144,38,33,13,0,1,4,14,8,0,0,0,0,1
04,001,CAPITAL,01507,048570,0,0,1,144,28,22,17,4,8,9,9,9,1,0,0,0,0
04,001,CAPITAL,01515,048718,0,0,4,144,40,29,11,0,3,7,10,7,1,1,1,0,0
04,001,CAPITAL,01516,048738,0,0,11,144,29,31,14,2,2,11,9,6,1,0,0,0,1
04,001,CAPITAL,01516,048745,0,0,5,144,28,37,13,1,5,8,12,3,1,1,0,0,0
04,003,COLÓN,01551,049058,0,0,9,144,35,42,10,3,8,7,2,1,0,0,1,0,0
04,003,COLÓN,01551,049068,0,0,9,144,32,35,10,1,6,4,3,3,0,2,0,0,0
04,003,COLÓN,01555,049128,0,0,2,144,20,39,5,1,2,10,4,8,3,2,0,0,0
04,006,GENERAL SAN MARTÍN,01616,049918,0,0,10,144,15,76,11,0,2,6,4,4,2,1,0,0,1
04,012,PUNILLA,01713,051112,0,0,6,144,23,35,10,1,2,5,3,10,2,0,0,0,1
04,013,RÍO CUARTO,01756,051697,0,0,0,144,35,38,26,3,0,4,7,7,2,0,1,0,0
04,013,RÍO CUARTO,01756,051727,0,0,4,144,39,38,17,1,1,6,1,10,1,1,1,0,0
04,016,RÍO SEGUNDO,01816,052146,0,0,10,144,26,69,12,1,2,1,4,1,2,0,1,0,1
04,016,RÍO SEGUNDO,01818,052179,0,0,17,144,28,56,8,1,4,4,2,8,3,0,1,0,1
04,023,TERCERO ARRIBA,01969,053783,0,0,32,144,23,46,12,4,1,4,5,9,0,1,1,0,0
04,001,CAPITAL,01405,045733,0,0,4,143,19,33,8,1,3,10,8,10,2,1,0,0,0
04,001,CAPITAL,01415,045940,0,0,4,143,27,28,8,0,4,12,16,11,2,0,2,0,0
04,001,CAPITAL,01448,046711,0,0,0,143,28,46,9,3,5,7,6,3,2,1,0,0,0
04,001,CAPITAL,01450,046776,0,0,4,143,37,40,11,1,1,12,9,11,0,0,2,0,1
04,001,CAPITAL,01512,048664,0,0,6,143,40,43,10,2,2,11,10,6,2,2,0,0,1
04,003,COLÓN,01551,049063,0,0,15,143,29,34,11,5,5,2,4,9,2,1,0,0,1
04,003,COLÓN,01563,049503,0,0,1,143,29,37,10,7,4,9,9,9,1,1,0,0,0
04,003,COLÓN,01570,049576,0,0,9,143,25,44,12,2,2,8,9,6,1,2,1,0,0
04,014,RÍO PRIMERO,01782,051977,0,0,9,143,34,31,7,2,5,11,12,2,1,0,0,0,1
04,020,SAN JUSTO,01880,052784,0,0,17,143,23,38,7,2,6,1,8,10,1,2,0,0,1
04,020,SAN JUSTO,01905,053071,0,0,11,143,33,13,17,0,12,4,0,7,0,1,1,1,0
04,020,SAN JUSTO,01922,053216,0,0,5,143,20,44,23,1,0,8,4,4,2,0,0,0,0
04,023,TERCERO ARRIBA,01961,053679,0,0,6,143,25,56,9,5,2,8,1,3,0,0,0,0,0
04,001,CAPITAL,01415,045937,0,0,4,142,26,33,7,1,5,8,11,6,3,2,0,0,3
04,001,CAPITAL,01415,045943,0,0,3,142,34,42,7,2,1,3,8,8,0,0,0,0,0
04,001,CAPITAL,01450,046777,0,0,2,142,42,42,5,3,2,14,10,11,1,0,1,0,1
04,001,CAPITAL,01450,046778,0,0,8,142,37,42,22,4,1,13,7,0,2,1,3,0,0
04,001,CAPITAL,01450,046788,0,0,8,142,33,39,13,4,5,12,4,7,2,0,0,0,1
04,001,CAPITAL,01467,047337,0,0,0,142,34,57,0,2,1,2,6,3,5,0,0,0,0
04,001,CAPITAL,01469,047425,0,0,0,142,36,27,15,2,2,14,8,17,0,2,0,0,1
04,001,CAPITAL,01476,047668,0,0,5,142,29,43,10,0,3,14,10,2,3,0,0,0,2
04,001,CAPITAL,01507,048556,0,0,2,142,26,31,8,1,3,8,11,7,1,1,1,0,0
04,001,CAPITAL,01512,048658,0,0,8,142,42,39,14,2,3,15,7,8,2,0,0,2,1
04,003,COLÓN,01551,049089,0,0,6,142,40,41,6,2,2,4,4,12,1,2,4,1,2
04,009,MARCOS JUÁREZ,01661,050509,0,0,3,142,11,46,15,0,2,1,1,3,2,0,0,0,0
04,009,MARCOS JUÁREZ,01661,050517,0,0,4,142,6,52,23,2,2,3,0,6,2,0,0,1,1
04,009,MARCOS JUÁREZ,01674,050712,0,0,6,142,37,37,18,0,4,3,0,3,3,0,0,0,0
04,012,PUNILLA,01713,051089,0,0,2,142,24,32,11,0,4,15,7,5,4,0,0,0,1
04,016,RÍO SEGUNDO,01811,052117,0,0,5,142,29,39,19,2,0,4,2,0,1,0,0,0,0
04,016,RÍO SEGUNDO,01818,052175,0,0,10,142,27,57,16,1,3,3,1,4,0,1,0,0,0
04,016,RÍO SEGUNDO,01826,052357,0,0,8,142,20,46,10,0,2,2,3,8,2,0,0,1,0
04,017,ROQUE SÁENZ PEÑA,01836,052450,0,0,9,142,26,43,8,0,0,4,1,8,4,0,1,1,0
04,020,SAN JUSTO,01880,052772,0,0,2,142,23,39,15,1,7,3,7,8,1,2,1,0,0
04,023,TERCERO ARRIBA,01961,053654,0,0,11,142,34,31,17,7,0,6,3,4,2,0,1,2,0
04,026,UNIÓN,02019,054216,0,0,11,142,29,45,11,1,2,1,1,6,0,0,2,1,2
04,001,CAPITAL,01410,045798,0,0,9,141,25,30,14,7,4,13,8,8,3,1,0,0,1
04,001,CAPITAL,01415,045939,0,0,16,141,20,44,6,2,3,7,14,5,1,3,0,0,0
04,001,CAPITAL,01415,045942,0,0,8,141,23,28,12,2,3,12,17,8,0,1,1,0,0
04,001,CAPITAL,01419,046067,0,0,5,141,31,18,6,5,1,7,37,9,3,1,0,0,0
04,001,CAPITAL,01489,048099,0,0,0,141,38,44,12,6,3,2,5,0,0,0,0,0,0
04,001,CAPITAL,01515,048715,0,0,6,141,23,38,10,2,1,15,9,14,1,0,2,0,0
04,001,CAPITAL,01516,048732,0,0,7,141,25,28,7,2,1,10,16,6,0,1,1,0,0
04,006,GENERAL SAN MARTÍN,01616,049921,0,0,10,141,22,69,10,0,0,5,1,5,4,1,0,0,0
04,009,MARCOS JUÁREZ,01661,050503,0,0,4,141,19,37,20,1,0,1,2,7,2,1,0,1,0
