codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00961,00956,00960,00959,00951,00954,00958,00955,00953,00952,00957,00962
01,014,COMUNA 14,00148,006444,0,0,7,195,36,9,2,13,5,0,7,0,0,0,0
01,001,COMUNA 01,00005,000124,0,0,11,194,15,2,3,6,5,1,9,1,0,1,0
01,013,COMUNA 13,00141,006072,0,0,3,194,29,4,1,11,1,0,5,0,2,2,0
01,014,COMUNA 14,00149,006536,0,0,7,194,20,3,0,8,4,0,6,1,0,0,0
01,014,COMUNA 14,00150,006573,0,0,5,194,29,9,0,13,0,0,7,0,0,1,0
01,001,COMUNA 01,00005,000133,0,0,5,193,25,5,5,5,10,0,8,1,0,0,0
01,001,COMUNA 01,00005,000135,0,0,5,193,18,4,2,12,13,0,5,0,1,0,0
01,002,COMUNA 02,00020,000557,0,0,5,193,17,3,4,8,5,0,5,0,0,0,0
01,002,COMUNA 02,00025,000782,0,0,4,193,23,2,2,11,8,0,8,0,3,0,0
01,013,COMUNA 13,00141,006102,0,0,4,193,28,3,4,13,6,0,5,0,0,0,0
01,013,COMUNA 13,00141,006121,0,0,7,193,32,8,1,11,1,0,6,0,0,0,0
01,013,COMUNA 13,00141,006134,0,0,12,193,26,8,2,7,2,0,10,0,4,0,0
01,014,COMUNA 14,00149,006520,0,0,4,193,13,2,2,10,9,0,11,0,2,0,0
01,013,COMUNA 13,00141,006090,0,0,12,192,21,4,3,9,3,0,8,0,0,0,0
01,014,COMUNA 14,00149,006509,0,0,6,192,21,5,2,5,3,0,7,1,0,0,0
01,014,COMUNA 14,00149,006537,0,0,9,192,24,6,1,11,5,0,4,0,0,2,0
01,001,COMUNA 01,00003,000064,0,0,5,191,33,4,1,11,0,0,4,0,1,0,0
01,001,COMUNA 01,00005,000131,0,0,3,191,22,5,0,6,8,1,8,2,1,0,0
01,001,COMUNA 01,00005,000148,0,0,9,191,23,3,1,2,9,0,5,2,0,0,0
01,002,COMUNA 02,00019,000551,0,0,7,191,25,2,2,5,9,0,12,0,0,0,0
01,002,COMUNA 02,00020,000560,0,0,6,191,18,4,1,11,13,0,4,2,0,0,1
01,013,COMUNA 13,00141,006077,0,0,8,191,32,6,4,12,3,0,14,0,1,0,0
01,013,COMUNA 13,00141,006085,0,0,7,191,28,6,1,19,1,0,8,0,1,0,1
01,013,COMUNA 13,00141,006125,0,0,6,191,34,9,0,10,2,0,10,0,0,0,0
01,013,COMUNA 13,00141,006129,0,0,10,191,32,6,3,1,4,0,6,0,1,1,0
01,013,COMUNA 13,00141,006133,0,0,6,191,20,5,3,9,2,0,11,0,1,0,0
01,014,COMUNA 14,00148,006454,0,0,6,191,24,6,2,20,2,0,5,1,2,0,0
01,014,COMUNA 14,00149,006513,0,0,3,191,21,1,3,7,5,0,4,0,0,0,0
01,014,COMUNA 14,00149,006514,0,0,7,191,21,2,4,5,4,0,6,0,1,0,0
01,014,COMUNA 14,00149,006535,0,0,5,191,21,6,3,9,3,0,4,0,0,0,0
01,002,COMUNA 02,00020,000562,0,0,3,190,22,3,1,4,13,0,5,2,0,0,0
01,002,COMUNA 02,00020,000566,0,0,4,190,16,4,5,5,12,0,7,1,3,0,0
01,013,COMUNA 13,00141,006082,0,0,0,190,31,9,1,15,2,0,7,0,4,1,1
01,013,COMUNA 13,00141,006086,0,0,6,190,27,4,0,16,0,0,11,1,2,0,1
01,013,COMUNA 13,00141,006117,0,0,8,190,24,11,4,10,2,0,7,0,0,1,0
01,013,COMUNA 13,00141,006137,0,0,2,190,21,3,1,15,3,0,8,1,0,1,0
01,013,COMUNA 13,00141,006138,0,0,11,190,24,6,0,10,2,0,11,0,1,0,0
01,014,COMUNA 14,00148,006489,0,0,8,190,35,5,0,15,1,0,9,0,1,0,0
01,014,COMUNA 14,00149,006502,0,0,15,190,28,3,1,8,1,0,4,0,0,0,0
01,001,COMUNA 01,00005,000118,0,0,9,189,22,5,1,8,7,0,9,1,3,0,0
01,002,COMUNA 02,00025,000793,0,0,7,189,26,6,1,6,15,0,6,1,0,0,0
01,013,COMUNA 13,00141,006083,0,0,10,189,36,8,1,15,7,0,8,0,1,0,0
01,013,COMUNA 13,00141,006120,0,0,5,189,27,3,4,15,11,0,11,0,0,0,1
01,014,COMUNA 14,00149,006515,0,0,6,189,30,9,5,6,8,0,1,0,1,0,1
01,014,COMUNA 14,00150,006554,0,0,12,189,34,5,2,8,4,0,5,0,1,0,0
01,001,COMUNA 01,00005,000104,0,0,6,188,37,7,0,10,5,0,6,0,1,0,0
01,002,COMUNA 02,00022,000666,0,0,2,188,34,6,0,8,6,0,11,0,3,0,0
01,002,COMUNA 02,00025,000770,0,0,9,188,32,6,2,8,14,0,2,1,0,0,0
01,013,COMUNA 13,00141,006142,0,0,8,188,28,4,2,9,0,0,10,0,0,0,0
01,014,COMUNA 14,00148,006486,0,0,6,188,38,4,5,13,3,0,4,0,2,0,0
01,014,COMUNA 14,00149,006507,0,0,5,188,20,3,0,6,2,1,4,0,3,0,0
01,014,COMUNA 14,00149,006534,0,0,6,188,19,3,2,6,6,0,11,1,2,0,0
01,014,COMUNA 14,00150,006583,0,0,9,188,46,5,1,7,1,0,7,3,0,0,0
01,014,COMUNA 14,00150,006603,0,0,9,188,29,5,2,14,1,0,11,1,2,0,0
01,001,COMUNA 01,00005,000143,0,0,4,187,24,6,3,9,4,0,11,0,0,0,1
01,001,COMUNA 01,00005,000144,0,0,2,187,20,2,1,6,8,0,8,0,0,0,0
