codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00085,00084,00086,00083,00090,00080,00081,00082,00087,00088,00089,00091
01,001,Comuna 01,5,120,0,0,5,256,17,2,3,4,0,0,0,0,0,0,0
01,013,Comuna 13,141,6064,0,0,4,244,27,1,7,4,0,0,0,0,0,0,0
01,013,Comuna 13,141,6074,0,0,6,239,22,8,7,6,3,0,0,0,0,0,0
01,014,Comuna 14,149,6458,0,0,1,239,30,4,3,3,2,0,0,0,0,0,0
01,013,Comuna 13,141,6026,0,0,4,238,27,9,6,5,2,0,0,0,0,0,0
01,002,Comuna 02,24,731,0,0,5,237,29,4,7,1,2,0,0,0,0,0,0
01,013,Comuna 13,141,6066,0,0,2,237,16,9,9,2,3,0,0,0,0,0,0
01,013,Comuna 13,141,6030,0,0,3,236,28,4,7,4,1,0,0,0,0,0,0
01,013,Comuna 13,141,6035,0,0,4,236,18,4,5,6,2,0,0,0,0,0,0
01,014,Comuna 14,149,6442,0,0,3,236,27,6,3,3,3,0,0,0,0,0,0
01,014,Comuna 14,149,6466,0,0,4,236,26,5,4,1,3,0,0,0,0,0,0
01,013,Comuna 13,141,6046,0,0,7,235,26,9,5,1,1,0,0,0,0,0,0
01,014,Comuna 14,149,6443,0,0,3,235,22,5,5,2,0,0,0,0,0,0,0
01,001,Comuna 01,5,145,0,0,7,234,22,6,3,4,1,0,0,0,0,0,0
01,013,Comuna 13,141,6065,0,0,4,234,24,6,5,6,2,0,0,0,0,0,0
01,014,Comuna 14,149,6465,0,0,6,234,21,4,2,4,2,0,0,0,0,0,0
01,014,Comuna 14,150,6515,0,0,0,233,30,6,10,7,1,0,0,0,0,0,0
01,001,Comuna 01,5,121,0,0,7,232,19,7,3,4,1,0,0,0,0,0,0
01,014,Comuna 14,149,6440,0,0,1,232,17,8,5,5,1,0,0,0,0,0,0
01,014,Comuna 14,149,6446,0,0,2,232,26,3,5,5,0,0,0,0,0,0,0
01,014,Comuna 14,149,6463,0,0,3,231,25,7,7,3,1,0,0,0,0,0,0
01,001,Comuna 01,5,123,0,0,8,230,23,11,4,1,0,0,0,0,0,0,0
01,014,Comuna 14,149,6475,0,0,2,230,21,5,15,4,3,0,0,0,0,0,0
01,001,Comuna 01,5,113,0,0,1,229,24,3,6,3,0,0,0,0,0,0,0
01,002,Comuna 02,20,553,0,0,1,229,19,7,6,3,0,0,0,0,0,0,0
01,002,Comuna 02,24,726,0,0,2,229,31,5,8,1,2,0,0,0,0,0,0
01,013,Comuna 13,141,6021,0,0,5,229,23,14,10,0,3,0,0,0,0,0,0
01,013,Comuna 13,141,6079,0,0,4,229,24,8,6,2,1,0,0,0,0,0,0
01,014,Comuna 14,149,6456,0,0,1,229,19,7,9,5,0,0,0,0,0,0,0
01,001,Comuna 01,5,129,0,0,3,228,24,4,5,2,0,0,0,0,0,0,0
01,001,Comuna 01,5,132,0,0,4,228,27,11,1,4,0,0,0,0,0,0,0
01,002,Comuna 02,20,556,0,0,5,228,15,14,5,5,1,0,0,0,0,0,0
01,014,Comuna 14,149,6441,0,0,2,228,29,5,8,2,1,0,0,0,0,0,0
01,013,Comuna 13,141,6015,0,0,1,227,26,8,11,4,2,0,0,0,0,0,0
01,013,Comuna 13,141,6031,0,0,9,227,21,7,9,2,1,0,0,0,0,0,0
01,013,Comuna 13,141,6036,0,0,2,227,22,8,6,3,0,0,0,0,0,0,0
01,013,Comuna 13,141,6040,0,0,5,227,32,8,8,2,2,0,0,0,0,0,0
01,002,Comuna 02,20,549,0,0,6,226,18,9,2,4,3,0,0,0,0,0,0
01,002,Comuna 02,20,565,0,0,5,226,14,6,5,6,3,0,0,0,0,0,0
01,013,Comuna 13,141,6032,0,0,4,226,15,12,9,4,1,0,0,0,0,0,0
01,013,Comuna 13,141,6044,0,0,4,226,28,3,6,2,3,0,0,0,0,0,0
01,013,Comuna 13,141,6070,0,0,5,226,41,9,5,5,2,0,0,0,0,0,0
01,013,Comuna 13,141,6076,0,0,0,226,20,5,10,2,3,0,0,0,0,0,0
01,014,Comuna 14,149,6454,0,0,6,226,17,6,6,4,0,0,0,0,0,0,0
01,014,Comuna 14,149,6470,0,0,1,226,19,6,7,2,0,0,0,0,0,0,0
01,014,Comuna 14,150,6495,0,0,2,226,37,11,11,2,1,0,0,0,0,0,0
01,001,Comuna 01,5,103,0,0,3,225,28,10,5,3,0,0,0,0,0,0,0
01,001,Comuna 01,5,127,0,0,0,225,24,7,8,8,3,0,0,0,0,0,0
01,001,Comuna 01,5,130,0,0,2,225,26,3,6,3,3,0,0,0,0,0,0
01,002,Comuna 02,25,778,0,0,1,225,27,7,5,2,0,0,0,0,0,0,0
01,013,Comuna 13,141,6025,0,0,3,225,29,14,9,5,1,0,0,0,0,0,0
01,013,Comuna 13,141,6056,0,0,5,225,16,5,11,7,0,0,0,0,0,0,0
01,014,Comuna 14,149,6445,0,0,3,225,30,2,4,2,1,0,0,0,0,0,0
01,014,Comuna 14,149,6450,0,0,2,225,19,7,7,4,2,0,0,0,0,0,0
01,014,Comuna 14,149,6467,0,0,3,225,32,5,4,3,1,0,0,0,0,0,0
01,014,Comuna 14,149,6473,0,0,5,225,25,4,8,2,1,0,0,0,0,0,0
01,014,Comuna 14,150,6539,0,0,5,225,28,13,7,1,0,0,0,0,0,0,0
01,001,Comuna 01,3,69,0,0,5,224,22,4,3,4,1,0,0,0,0,0,0
01,002,Comuna 02,19,546,0,0,3,224,30,8,3,3,1,0,0,0,0,0,0
01,002,Comuna 02,20,572,0,0,9,224,22,6,7,1,0,0,0,0,0,0,0
01,002,Comuna 02,25,786,0,0,5,224,32,12,10,4,2,0,0,0,0,0,0
01,013,Comuna 13,141,6080,0,0,1,224,27,9,6,3,0,0,0,0,0,0,0
01,014,Comuna 14,149,6469,0,0,3,224,28,8,6,3,1,0,0,0,0,0,0
01,001,Comuna 01,3,66,0,0,9,223,27,10,10,3,3,0,0,0,0,0,0
01,002,Comuna 02,20,552,0,0,1,223,21,3,5,4,1,0,0,0,0,0,0
01,002,Comuna 02,20,558,0,0,4,223,36,6,4,2,0,0,0,0,0,0,0
01,002,Comuna 02,20,575,0,0,2,223,19,5,7,4,1,0,0,0,0,0,0
01,013,Comuna 13,141,6063,0,0,2,223,28,7,9,4,1,0,0,0,0,0,0
01,014,Comuna 14,149,6447,0,0,3,223,21,2,12,7,1,0,0,0,0,0,0
01,002,Comuna 02,20,569,0,0,2,222,21,8,2,5,0,0,0,0,0,0,0
01,013,Comuna 13,141,6020,0,0,5,222,25,13,12,1,1,0,0,0,0,0,0
01,014,Comuna 14,148,6381,0,0,3,222,35,7,11,3,1,0,0,0,0,0,0
01,014,Comuna 14,150,6481,0,0,6,222,33,13,13,3,1,0,0,0,0,0,0
01,001,Comuna 01,5,107,0,0,2,221,24,7,4,2,2,0,0,0,0,0,0
01,002,Comuna 02,24,729,0,0,3,221,41,8,5,2,2,0,0,0,0,0,0
01,013,Comuna 13,141,6038,0,0,3,221,29,7,8,4,0,0,0,0,0,0,0
01,013,Comuna 13,141,6055,0,0,3,221,34,4,12,6,0,0,0,0,0,0,0
01,014,Comuna 14,147,6324,0,0,0,221,34,11,12,4,0,0,0,0,0,0,0
01,014,Comuna 14,149,6439,0,0,1,221,28,8,6,2,1,0,0,0,0,0,0
01,014,Comuna 14,149,6451,0,0,7,221,32,8,6,0,2,0,0,0,0,0,0
01,014,Comuna 14,149,6453,0,0,4,221,20,4,6,4,1,0,0,0,0,0,0
01,014,Comuna 14,149,6460,0,0,3,221,26,4,4,4,3,0,0,0,0,0,0
01,014,Comuna 14,149,6471,0,0,0,221,18,7,9,5,3,0,0,0,0,0,0
01,001,Comuna 01,7,182,0,0,221,7,1,0,5,5,1,0,0,0,0,0,0
01,002,Comuna 02,20,548,0,0,7,220,16,10,9,4,0,0,0,0,0,0,0
01,002,Comuna 02,24,737,0,0,2,220,29,9,7,2,2,0,0,0,0,0,0
01,002,Comuna 02,24,749,0,0,4,220,38,7,9,6,1,0,0,0,0,0,0
01,002,Comuna 02,25,772,0,0,4,220,26,11,11,1,1,0,0,0,0,0,0
01,013,Comuna 13,141,6051,0,0,6,220,27,6,14,3,0,0,0,0,0,0,0
01,014,Comuna 14,149,6449,0,0,1,220,25,7,1,2,1,0,0,0,0,0,0
01,014,Comuna 14,150,6545,0,0,0,220,28,2,9,3,3,0,0,0,0,0,0
01,001,Comuna 01,5,106,0,0,6,219,15,8,3,3,0,0,0,0,0,0,0
01,001,Comuna 01,5,109,0,0,7,219,35,10,12,3,2,0,0,0,0,0,0
01,001,Comuna 01,5,115,0,0,18,219,29,5,5,4,0,0,0,0,0,0,0
01,001,Comuna 01,5,131,0,0,7,219,16,7,2,0,4,0,0,0,0,0,0
01,002,Comuna 02,20,578,0,0,6,219,17,6,8,3,2,0,0,0,0,0,0
01,002,Comuna 02,25,806,0,0,2,219,28,12,4,3,0,0,0,0,0,0,0
01,013,Comuna 13,141,6017,0,0,3,219,23,12,3,7,1,0,0,0,0,0,0
01,013,Comuna 13,141,6022,0,0,3,219,27,7,10,4,3,0,0,0,0,0,0
01,013,Comuna 13,141,6069,0,0,5,219,39,8,7,4,2,0,0,0,0,0,0
01,014,Comuna 14,148,6394,0,0,2,219,34,5,9,5,2,0,0,0,0,0,0
01,014,Comuna 14,149,6444,0,0,2,219,21,5,6,5,1,0,0,0,0,0,0
01,001,Comuna 01,5,114,0,0,6,218,21,9,7,6,2,0,0,0,0,0,0
01,001,Comuna 01,5,118,0,0,8,218,15,5,4,4,5,0,0,0,0,0,0
01,002,Comuna 02,20,555,0,0,6,218,19,12,5,5,0,0,0,0,0,0,0
01,002,Comuna 02,24,747,0,0,4,218,46,8,5,4,0,0,0,0,0,0,0
01,002,Comuna 02,25,770,0,0,1,218,31,8,12,9,0,0,0,0,0,0,0
01,013,Comuna 13,141,6027,0,0,9,218,29,8,9,3,0,0,0,0,0,0,0
01,013,Comuna 13,141,6078,0,0,3,218,25,2,11,5,1,0,0,0,0,0,0
01,014,Comuna 14,147,6329,0,0,1,218,30,18,13,3,0,0,0,0,0,0,0
01,014,Comuna 14,148,6424,0,0,3,218,43,3,6,5,0,0,0,0,0,0,0
01,014,Comuna 14,149,6464,0,0,3,218,37,4,13,4,0,0,0,0,0,0,0
01,014,Comuna 14,150,6483,0,0,4,218,41,7,7,3,2,0,0,0,0,0,0
01,014,Comuna 14,150,6494,0,0,5,218,41,14,3,4,0,0,0,0,0,0,0
01,001,Comuna 01,3,64,0,0,3,217,35,3,5,7,1,0,0,0,0,0,0
01,001,Comuna 01,5,102,0,0,2,217,38,8,10,0,1,0,0,0,0,0,0
01,001,Comuna 01,5,138,0,0,2,217,25,9,4,1,3,0,0,0,0,0,0
01,002,Comuna 02,20,560,0,0,1,217,27,10,7,10,0,0,0,0,0,0,0
01,002,Comuna 02,25,774,0,0,7,217,16,9,9,8,1,0,0,0,0,0,0
01,002,Comuna 02,25,787,0,0,2,217,33,8,9,10,1,0,0,0,0,0,0
01,013,Comuna 13,141,6054,0,0,3,217,33,14,4,4,2,0,0,0,0,0,0
01,013,Comuna 13,141,6085,0,0,0,217,35,10,12,1,3,0,0,0,0,0,0
01,014,Comuna 14,148,6426,0,0,7,217,38,9,6,2,0,0,0,0,0,0,0
01,014,Comuna 14,150,6509,0,0,3,217,33,8,11,3,0,0,0,0,0,0,0
01,014,Comuna 14,150,6512,0,0,1,217,33,10,11,4,2,0,0,0,0,0,0
01,014,Comuna 14,150,6520,0,0,6,217,40,6,9,1,0,0,0,0,0,0,0
01,014,Comuna 14,150,6552,0,0,7,217,31,7,15,3,0,0,0,0,0,0,0
01,014,Comuna 14,151,6560,0,0,3,217,35,7,9,2,2,0,0,0,0,0,0
01,001,Comuna 01,5,128,0,0,4,216,25,8,3,5,0,0,0,0,0,0,0
01,001,Comuna 01,5,144,0,0,2,216,31,9,3,3,0,0,0,0,0,0,0
01,002,Comuna 02,22,645,0,0,2,216,45,6,8,5,2,0,0,0,0,0,0
01,002,Comuna 02,24,750,0,0,3,216,29,8,13,2,2,0,0,0,0,0,0
01,013,Comuna 13,141,6024,0,0,0,216,30,12,13,5,2,0,0,0,0,0,0
01,013,Comuna 13,141,6053,0,0,9,216,32,12,8,3,4,0,0,0,0,0,0
01,013,Comuna 13,141,6075,0,0,3,216,21,9,11,6,0,0,0,0,0,0,0
01,014,Comuna 14,149,6459,0,0,7,216,18,8,5,7,6,0,0,0,0,0,0
01,014,Comuna 14,149,6462,0,0,1,216,28,8,5,6,0,0,0,0,0,0,0
01,014,Comuna 14,150,6487,0,0,3,216,33,16,11,3,1,0,0,0,0,0,0
01,001,Comuna 01,5,125,0,0,8,215,33,6,4,7,1,0,0,0,0,0,0
01,001,Comuna 01,5,141,0,0,4,215,19,5,2,5,1,0,0,0,0,0,0
01,002,Comuna 02,22,661,0,0,3,215,28,8,11,3,0,0,0,0,0,0,0
01,002,Comuna 02,25,769,0,0,7,215,34,10,9,1,1,0,0,0,0,0,0
01,002,Comuna 02,25,805,0,0,3,215,27,10,7,1,0,0,0,0,0,0,0
01,013,Comuna 13,141,6019,0,0,1,215,31,12,9,2,3,0,0,0,0,0,0
01,013,Comuna 13,141,6041,0,0,4,215,29,11,9,3,2,0,0,0,0,0,0
01,013,Comuna 13,141,6062,0,0,5,215,32,5,12,5,4,0,0,0,0,0,0
01,014,Comuna 14,147,6303,0,0,2,215,27,13,10,6,0,0,0,0,0,0,0
01,014,Comuna 14,149,6472,0,0,3,215,25,11,3,2,0,0,0,0,0,0,0
01,014,Comuna 14,150,6484,0,0,6,215,37,9,9,4,2,0,0,0,0,0,0
01,014,Comuna 14,150,6486,0,0,1,215,40,7,6,3,3,0,0,0,0,0,0
01,001,Comuna 01,5,117,0,0,2,214,25,5,5,9,1,0,0,0,0,0,0
01,001,Comuna 01,5,139,0,0,0,214,23,6,9,6,1,0,0,0,0,0,0
01,002,Comuna 02,25,763,0,0,3,214,30,10,8,8,3,0,0,0,0,0,0
01,013,Comuna 13,141,6061,0,0,3,214,33,4,10,2,3,0,0,0,0,0,0
01,013,Comuna 13,141,6073,0,0,7,214,38,4,11,3,0,0,0,0,0,0,0
01,014,Comuna 14,148,6418,0,0,5,214,32,13,15,4,1,0,0,0,0,0,0
01,014,Comuna 14,150,6480,0,0,2,214,47,3,10,3,2,0,0,0,0,0,0
01,014,Comuna 14,150,6489,0,0,6,214,49,8,13,2,2,0,0,0,0,0,0
01,014,Comuna 14,150,6538,0,0,7,214,32,6,8,3,0,0,0,0,0,0,0
01,014,Comuna 14,150,6542,0,0,6,214,40,9,6,5,0,0,0,0,0,0,0
01,001,Comuna 01,5,108,0,0,2,213,28,5,5,4,2,0,0,0,0,0,0
01,001,Comuna 01,5,126,0,0,2,213,25,7,7,5,2,0,0,0,0,0,0
01,001,Comuna 01,5,133,0,0,4,213,24,10,4,3,1,0,0,0,0,0,0
01,001,Comuna 01,5,137,0,0,4,213,33,7,13,1,1,0,0,0,0,0,0
01,002,Comuna 02,19,545,0,0,0,213,19,8,4,6,2,0,0,0,0,0,0
01,002,Comuna 02,20,554,0,0,2,213,33,9,9,2,0,0,0,0,0,0,0
01,002,Comuna 02,20,570,0,0,3,213,36,8,5,4,0,0,0,0,0,0,0
01,002,Comuna 02,20,571,0,0,2,213,35,4,5,6,0,0,0,0,0,0,0
01,002,Comuna 02,24,758,0,0,5,213,38,11,6,3,2,0,0,0,0,0,0
01,013,Comuna 13,141,6018,0,0,2,213,21,9,11,2,0,0,0,0,0,0,0
01,013,Comuna 13,142,6130,0,0,4,213,37,10,10,6,4,0,0,0,0,0,0
01,014,Comuna 14,148,6373,0,0,3,213,35,3,13,2,0,0,0,0,0,0,0
01,001,Comuna 01,5,112,0,0,1,212,35,8,4,5,0,0,0,0,0,0,0
01,002,Comuna 02,23,699,0,0,2,212,41,11,8,4,2,0,0,0,0,0,0
01,002,Comuna 02,25,784,0,0,1,212,25,7,6,5,2,0,0,0,0,0,0
01,002,Comuna 02,25,785,0,0,5,212,33,9,7,0,0,0,0,0,0,0,0
01,002,Comuna 02,25,794,0,0,5,212,28,9,7,4,0,0,0,0,0,0,0
01,002,Comuna 02,25,799,0,0,2,212,36,7,4,3,1,0,0,0,0,0,0
01,002,Comuna 02,25,803,0,0,2,212,32,11,16,11,3,0,0,0,0,0,0
01,013,Comuna 13,141,6059,0,0,5,212,27,8,15,4,2,0,0,0,0,0,0
01,013,Comuna 13,141,6068,0,0,7,212,40,14,8,2,1,0,0,0,0,0,0
01,013,Comuna 13,141,6082,0,0,4,212,44,9,12,0,5,0,0,0,0,0,0
01,013,Comuna 13,142,6095,0,0,7,212,45,5,9,3,3,0,0,0,0,0,0
01,014,Comuna 14,147,6349,0,0,8,212,29,13,17,2,2,0,0,0,0,0,0
01,014,Comuna 14,148,6389,0,0,3,212,34,9,5,2,3,0,0,0,0,0,0
01,014,Comuna 14,148,6391,0,0,3,212,26,19,11,4,0,0,0,0,0,0,0
01,014,Comuna 14,148,6430,0,0,7,212,29,12,12,2,2,0,0,0,0,0,0
01,014,Comuna 14,150,6505,0,0,2,212,33,7,10,7,4,0,0,0,0,0,0
01,014,Comuna 14,150,6528,0,0,0,212,33,14,8,4,2,0,0,0,0,0,0
01,014,Comuna 14,150,6530,0,0,4,212,37,8,9,5,0,0,0,0,0,0,0
01,014,Comuna 14,151,6589,0,0,3,212,34,8,9,2,0,0,0,0,0,0,0
01,001,Comuna 01,5,134,0,0,6,211,23,2,4,9,1,0,0,0,0,0,0
01,001,Comuna 01,5,136,0,0,7,211,33,7,4,2,3,0,0,0,0,0,0
01,001,Comuna 01,6,146,0,0,5,211,33,10,5,4,1,0,0,0,0,0,0
01,013,Comuna 13,137,5841,0,0,4,211,35,7,18,4,1,0,0,0,0,0,0
01,013,Comuna 13,138,5929,0,0,4,211,46,9,14,3,1,0,0,0,0,0,0
01,013,Comuna 13,141,6039,0,0,5,211,39,11,9,1,1,0,0,0,0,0,0
01,014,Comuna 14,148,6420,0,0,7,211,46,11,6,3,2,0,0,0,0,0,0
01,014,Comuna 14,148,6428,0,0,5,211,40,8,9,5,1,0,0,0,0,0,0
01,014,Comuna 14,149,6455,0,0,5,211,22,10,5,4,0,0,0,0,0,0,0
01,014,Comuna 14,149,6457,0,0,7,211,22,6,5,4,0,0,0,0,0,0,0
01,014,Comuna 14,150,6496,0,0,5,211,41,9,16,3,4,0,0,0,0,0,0
01,014,Comuna 14,150,6516,0,0,3,211,39,4,9,1,1,0,0,0,0,0,0
01,014,Comuna 14,150,6524,0,0,4,211,39,6,12,4,0,0,0,0,0,0,0
01,014,Comuna 14,150,6534,0,0,3,211,41,3,14,2,3,0,0,0,0,0,0
01,001,Comuna 01,5,124,0,0,7,210,27,4,3,4,2,0,0,0,0,0,0
01,002,Comuna 02,24,739,0,0,8,210,20,11,12,2,0,0,0,0,0,0,0
01,002,Comuna 02,25,764,0,0,5,210,39,10,5,3,0,0,0,0,0,0,0
01,002,Comuna 02,25,795,0,0,5,210,25,8,6,6,1,0,0,0,0,0,0
01,002,Comuna 02,25,800,0,0,6,210,33,11,5,5,2,0,0,0,0,0,0
01,013,Comuna 13,141,6028,0,0,5,210,28,8,11,4,0,0,0,0,0,0,0
01,013,Comuna 13,141,6071,0,0,3,210,33,7,4,6,0,0,0,0,0,0,0
01,014,Comuna 14,147,6361,0,0,4,210,58,13,11,4,0,0,0,0,0,0,0
01,014,Comuna 14,148,6380,0,0,5,210,25,9,14,4,2,0,0,0,0,0,0
01,014,Comuna 14,148,6415,0,0,4,210,39,9,10,1,0,0,0,0,0,0,0
01,014,Comuna 14,149,6461,0,0,3,210,27,7,11,3,3,0,0,0,0,0,0
01,014,Comuna 14,150,6490,0,0,9,210,29,7,12,4,3,0,0,0,0,0,0
01,014,Comuna 14,150,6491,0,0,6,210,41,10,17,4,0,0,0,0,0,0,0
01,001,Comuna 01,5,105,0,0,7,209,18,7,9,3,1,0,0,0,0,0,0
01,001,Comuna 01,5,140,0,0,6,209,27,10,7,3,0,0,0,0,0,0,0
01,002,Comuna 02,20,559,0,0,5,209,19,4,7,4,1,0,0,0,0,0,0
01,002,Comuna 02,20,561,0,0,3,209,16,6,12,3,4,0,0,0,0,0,0
01,002,Comuna 02,20,576,0,0,11,209,28,6,4,6,2,0,0,0,0,0,0
01,002,Comuna 02,20,580,0,0,5,209,32,7,6,4,5,0,0,0,0,0,0
01,002,Comuna 02,24,745,0,0,5,209,30,2,3,4,2,0,0,0,0,0,0
01,011,Comuna 11,121,5071,0,0,5,209,45,13,20,7,3,0,0,0,0,0,0
01,013,Comuna 13,141,6033,0,0,5,209,25,16,10,4,1,0,0,0,0,0,0
01,013,Comuna 13,141,6034,0,0,2,209,32,10,13,3,1,0,0,0,0,0,0
01,013,Comuna 13,141,6050,0,0,4,209,23,7,14,6,2,0,0,0,0,0,0
01,013,Comuna 13,141,6067,0,0,4,209,40,6,11,6,1,0,0,0,0,0,0
01,014,Comuna 14,148,6427,0,0,5,209,33,12,14,3,0,0,0,0,0,0,0
01,001,Comuna 01,5,143,0,0,5,208,22,9,10,4,6,0,0,0,0,0,0
01,002,Comuna 02,19,543,0,0,1,208,27,6,3,3,0,0,0,0,0,0,0
01,002,Comuna 02,20,567,0,0,3,208,22,4,6,6,2,0,0,0,0,0,0
01,002,Comuna 02,23,708,0,0,4,208,46,12,7,3,0,0,0,0,0,0,0
01,002,Comuna 02,23,722,0,0,5,208,37,10,8,2,0,0,0,0,0,0,0
01,002,Comuna 02,24,740,0,0,4,208,35,10,6,3,0,0,0,0,0,0,0
01,002,Comuna 02,24,741,0,0,3,208,29,13,5,6,3,0,0,0,0,0,0
01,002,Comuna 02,24,744,0,0,6,208,37,8,5,4,0,0,0,0,0,0,0
01,002,Comuna 02,24,757,0,0,5,208,35,6,8,1,0,0,0,0,0,0,0
01,002,Comuna 02,25,765,0,0,4,208,34,14,12,3,1,0,0,0,0,0,0
01,002,Comuna 02,25,775,0,0,7,208,21,13,9,4,3,0,0,0,0,0,0
01,002,Comuna 02,25,779,0,0,2,208,34,13,10,5,2,0,0,0,0,0,0
01,002,Comuna 02,25,797,0,0,5,208,32,8,6,5,2,0,0,0,0,0,0
01,013,Comuna 13,138,5920,0,0,4,208,40,11,18,3,3,0,0,0,0,0,0
01,013,Comuna 13,141,6029,0,0,7,208,40,6,7,6,0,0,0,0,0,0,0
01,013,Comuna 13,141,6084,0,0,4,208,24,7,14,3,2,0,0,0,0,0,0
01,013,Comuna 13,146,6295,0,0,3,208,52,13,8,1,1,0,0,0,0,0,0
01,014,Comuna 14,147,6322,0,0,6,208,43,12,6,4,5,0,0,0,0,0,0
01,014,Comuna 14,147,6344,0,0,1,208,42,10,16,4,3,0,0,0,0,0,0
01,014,Comuna 14,148,6367,0,0,8,208,34,8,13,4,2,0,0,0,0,0,0
01,014,Comuna 14,149,6448,0,0,10,208,20,8,12,9,1,0,0,0,0,0,0
01,014,Comuna 14,150,6518,0,0,1,208,36,9,18,4,2,0,0,0,0,0,0
01,014,Comuna 14,151,6568,0,0,4,208,34,6,16,4,3,0,0,0,0,0,0
01,001,Comuna 01,5,110,0,0,2,207,32,6,7,4,0,0,0,0,0,0,0
01,002,Comuna 02,20,562,0,0,3,207,18,8,7,4,0,0,0,0,0,0,0
01,002,Comuna 02,21,592,0,0,2,207,41,8,13,0,2,0,0,0,0,0,0
01,002,Comuna 02,22,634,0,0,4,207,36,6,17,5,1,0,0,0,0,0,0
01,002,Comuna 02,23,697,0,0,3,207,44,8,11,6,1,0,0,0,0,0,0
01,002,Comuna 02,23,713,0,0,8,207,37,10,10,4,1,0,0,0,0,0,0
01,002,Comuna 02,23,721,0,0,5,207,37,10,7,6,2,0,0,0,0,0,0
01,002,Comuna 02,25,766,0,0,9,207,28,13,12,2,3,0,0,0,0,0,0
01,002,Comuna 02,25,792,0,0,6,207,34,5,4,8,0,0,0,0,0,0,0
01,002,Comuna 02,25,798,0,0,3,207,33,7,10,3,3,0,0,0,0,0,0
01,002,Comuna 02,25,802,0,0,11,207,33,19,5,4,3,0,0,0,0,0,0
01,002,Comuna 02,25,807,0,0,5,207,30,13,7,5,0,0,0,0,0,0,0
01,004,Comuna 04,46,1498,0,0,24,39,207,2,6,2,3,0,0,0,0,0,0
01,004,Comuna 04,46,1512,0,0,18,50,207,3,9,5,1,0,0,0,0,0,0
01,013,Comuna 13,138,5900,0,0,2,207,53,13,12,6,0,0,0,0,0,0,0
01,013,Comuna 13,141,6014,0,0,1,207,34,8,10,3,1,0,0,0,0,0,0
01,013,Comuna 13,146,6253,0,0,4,207,40,13,11,1,2,0,0,0,0,0,0
01,014,Comuna 14,147,6321,0,0,6,207,43,5,15,2,0,0,0,0,0,0,0
01,014,Comuna 14,147,6353,0,0,7,207,40,12,8,5,0,0,0,0,0,0,0
01,014,Comuna 14,150,6521,0,0,1,207,51,3,6,6,3,0,0,0,0,0,0
01,014,Comuna 14,151,6578,0,0,7,207,36,12,11,0,3,0,0,0,0,0,0
01,001,Comuna 01,3,63,0,0,8,206,41,14,4,3,0,0,0,0,0,0,0
01,001,Comuna 01,5,111,0,0,6,206,41,5,5,3,0,0,0,0,0,0,0
01,002,Comuna 02,19,535,0,0,0,206,49,8,4,3,0,0,0,0,0,0,0
01,002,Comuna 02,20,557,0,0,3,206,21,7,2,4,0,0,0,0,0,0,0
01,002,Comuna 02,24,724,0,0,5,206,32,13,7,0,1,0,0,0,0,0,0
01,002,Comuna 02,24,732,0,0,6,206,32,13,9,2,2,0,0,0,0,0,0
01,002,Comuna 02,24,742,0,0,6,206,46,5,11,4,2,0,0,0,0,0,0
01,002,Comuna 02,24,751,0,0,6,206,35,10,16,2,6,0,0,0,0,0,0
01,013,Comuna 13,141,6016,0,0,4,206,35,6,11,8,4,0,0,0,0,0,0
01,013,Comuna 13,141,6060,0,0,4,206,43,6,15,3,0,0,0,0,0,0,0
01,014,Comuna 14,147,6304,0,0,0,206,50,10,14,3,0,0,0,0,0,0,0
01,014,Comuna 14,147,6308,0,0,0,206,40,12,15,8,2,0,0,0,0,0,0
01,014,Comuna 14,147,6357,0,0,9,206,31,13,17,1,3,0,0,0,0,0,0
01,014,Comuna 14,150,6488,0,0,3,206,31,14,14,2,2,0,0,0,0,0,0
01,014,Comuna 14,150,6513,0,0,3,206,36,8,7,2,0,0,0,0,0,0,0
01,014,Comuna 14,150,6519,0,0,2,206,52,5,7,5,0,0,0,0,0,0,0
01,014,Comuna 14,150,6529,0,0,0,206,37,12,6,5,2,0,0,0,0,0,0
01,001,Comuna 01,5,104,0,0,8,205,20,5,4,8,2,0,0,0,0,0,0
01,001,Comuna 01,5,116,0,0,4,205,32,9,2,5,2,0,0,0,0,0,0
01,001,Comuna 01,5,135,0,0,8,205,19,6,6,5,3,0,0,0,0,0,0
01,002,Comuna 02,20,551,0,0,5,205,21,12,9,1,0,0,0,0,0,0,0
01,002,Comuna 02,20,563,0,0,3,205,30,7,4,6,1,0,0,0,0,0,0
01,002,Comuna 02,23,692,0,0,7,205,31,11,8,4,11,0,0,0,0,0,0
01,002,Comuna 02,24,725,0,0,5,205,34,13,11,5,0,0,0,0,0,0,0
01,002,Comuna 02,24,746,0,0,3,205,35,8,10,4,3,0,0,0,0,0,0
01,002,Comuna 02,25,793,0,0,4,205,32,13,9,3,3,0,0,0,0,0,0
01,013,Comuna 13,138,5906,0,0,4,205,49,13,10,4,4,0,0,0,0,0,0
01,013,Comuna 13,141,6049,0,0,4,205,31,8,7,0,2,0,0,0,0,0,0
01,013,Comuna 13,141,6072,0,0,3,205,26,12,6,2,4,0,0,0,0,0,0
01,013,Comuna 13,141,6081,0,0,4,205,31,10,11,2,2,0,0,0,0,0,0
