codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00016,00024,00028,00029,00036,00037,00041,00050,00058,00061,00077,00108
01,003,Comuna 03,00037,001209,0,0,9,0,19,0,0,9,117,0,106,0,0,0,5
01,003,Comuna 03,00037,001210,0,0,5,0,13,0,0,8,102,0,127,0,0,0,8
01,003,Comuna 03,00037,001211,0,0,9,0,7,0,0,17,99,0,123,0,0,0,5
01,003,Comuna 03,00037,001212,0,0,10,0,18,0,0,12,99,0,130,0,0,0,4
01,003,Comuna 03,00037,001213,0,0,10,0,16,0,0,2,108,0,112,0,0,0,9
01,003,Comuna 03,00037,001214,0,0,7,0,16,0,0,10,103,0,121,0,0,0,8
01,003,Comuna 03,00037,001215,0,0,16,0,17,0,0,11,96,0,125,0,0,0,1
01,003,Comuna 03,00037,001216,0,0,3,0,10,0,0,17,106,0,108,0,0,0,2
01,003,Comuna 03,00037,001217,0,0,9,0,14,0,0,6,115,0,127,0,0,0,12
01,003,Comuna 03,00037,001218,0,0,2,0,5,0,0,7,119,0,125,0,0,0,4
01,003,Comuna 03,00037,001219,0,0,16,0,16,0,0,9,104,0,112,0,0,0,5
01,003,Comuna 03,00037,001220,0,0,8,0,9,0,0,10,102,0,128,0,0,0,3
01,003,Comuna 03,00037,001221,0,0,8,0,12,0,0,12,99,0,116,0,0,0,6
01,003,Comuna 03,00037,001222,0,0,9,0,11,0,0,12,98,0,135,0,0,0,4
01,003,Comuna 03,00037,001223,0,0,3,0,21,0,0,12,96,0,126,0,0,0,6
01,003,Comuna 03,00037,001224,0,0,7,0,21,0,0,18,101,0,108,0,0,0,6
01,003,Comuna 03,00037,001225,0,0,7,0,21,0,0,11,89,0,133,0,0,0,2
01,003,Comuna 03,00037,001226,0,0,10,0,20,0,0,14,104,0,98,0,0,0,4
01,003,Comuna 03,00037,001227,0,0,11,0,10,0,0,9,95,0,133,0,0,0,3
01,003,Comuna 03,00037,001228,0,0,9,0,10,0,0,7,88,0,138,0,0,0,3
01,003,Comuna 03,00037,001229,0,0,3,0,15,0,0,14,98,0,127,0,0,0,6
01,003,Comuna 03,00037,001230,0,0,11,0,17,0,0,10,92,0,128,0,0,0,5
01,003,Comuna 03,00037,001231,0,0,9,0,7,0,0,16,100,0,121,0,0,0,8
01,003,Comuna 03,00037,001232,0,0,9,0,18,0,0,9,98,0,115,0,0,0,8
01,003,Comuna 03,00037,001233,0,0,7,0,16,0,0,16,90,0,125,0,0,0,9
01,003,Comuna 03,00037,098525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,003,Comuna 03,00038,001234,0,0,13,0,15,0,0,14,81,0,132,0,0,0,9
01,003,Comuna 03,00038,001235,0,0,8,0,9,0,0,9,113,0,123,0,0,0,4
01,003,Comuna 03,00038,001236,0,0,5,0,18,0,0,15,107,0,123,0,0,0,7
01,003,Comuna 03,00038,001237,0,0,3,0,18,0,0,14,122,0,98,0,0,0,8
01,003,Comuna 03,00038,001238,0,0,8,0,15,0,0,6,102,0,119,0,0,0,4
01,003,Comuna 03,00038,001239,0,0,7,0,16,0,0,11,96,0,129,0,0,0,10
01,003,Comuna 03,00038,001240,0,0,13,0,15,0,0,16,110,0,111,0,0,0,4
01,003,Comuna 03,00038,001241,0,0,8,0,21,0,0,8,109,0,126,0,0,0,10
01,003,Comuna 03,00038,001242,0,0,7,0,13,0,0,8,100,0,128,0,0,0,2
01,003,Comuna 03,00038,001243,0,0,7,0,14,0,0,9,94,0,135,0,0,0,7
01,003,Comuna 03,00038,001244,0,0,4,0,13,0,0,18,96,0,126,0,0,0,3
01,003,Comuna 03,00038,001245,0,0,4,0,19,0,0,19,85,0,127,0,0,0,6
01,003,Comuna 03,00038,001246,0,0,7,0,10,0,0,17,100,0,123,0,0,0,6
01,003,Comuna 03,00038,001247,0,0,7,0,14,0,0,17,85,0,115,0,0,0,10
01,003,Comuna 03,00038,001248,0,0,8,0,18,0,0,10,100,0,116,0,0,0,7
01,003,Comuna 03,00038,001249,0,0,5,0,10,0,0,4,117,0,115,0,0,0,3
01,003,Comuna 03,00038,001250,0,0,12,0,15,0,0,14,93,0,117,0,0,0,8
01,003,Comuna 03,00038,001251,0,0,9,0,11,0,0,14,87,0,117,0,0,0,8
01,003,Comuna 03,00038,001252,0,0,3,0,18,0,0,11,86,0,124,0,0,0,3
01,003,Comuna 03,00038,001253,0,0,3,0,19,0,0,12,109,0,113,0,0,0,4
01,003,Comuna 03,00038,001254,0,0,7,0,10,0,0,9,105,0,114,0,0,0,6
01,003,Comuna 03,00038,001255,0,0,11,0,12,0,0,13,89,0,139,0,0,0,6
01,003,Comuna 03,00038,001256,0,0,17,0,13,0,0,12,101,0,127,0,0,0,5
01,003,Comuna 03,00038,001257,0,0,8,0,8,0,0,10,83,0,141,0,0,0,6
01,003,Comuna 03,00038,001258,0,0,8,0,14,0,0,11,93,0,119,0,0,0,3
01,003,Comuna 03,00038,001259,0,0,11,0,26,0,0,12,83,0,129,0,0,0,6
01,003,Comuna 03,00038,001260,0,0,2,0,16,0,0,9,126,0,112,0,0,0,4
01,003,Comuna 03,00038,001261,0,0,5,0,12,0,0,15,97,0,127,0,0,0,6
01,003,Comuna 03,00038,001262,0,0,9,0,20,0,0,13,98,0,121,0,0,0,5
01,003,Comuna 03,00038,001263,0,0,4,0,15,0,0,14,91,0,118,0,0,0,7
01,003,Comuna 03,00038,001264,0,0,9,0,16,0,0,11,104,0,121,0,0,0,2
01,003,Comuna 03,00038,001265,0,0,10,0,19,0,0,8,110,0,97,0,0,0,6
01,003,Comuna 03,00038,001266,0,0,13,0,23,0,0,12,94,0,126,0,0,0,2
01,003,Comuna 03,00038,001267,0,0,7,0,18,0,0,12,83,0,145,0,0,0,9
01,003,Comuna 03,00038,001268,0,0,8,0,11,0,0,7,124,0,101,0,0,0,4
01,003,Comuna 03,00038,001269,0,0,9,0,13,0,0,8,108,0,105,0,0,0,6
01,003,Comuna 03,00038,098526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,003,Comuna 03,00038,098527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,003,Comuna 03,00039,001270,0,0,11,0,12,0,0,18,104,0,118,0,0,0,8
01,003,Comuna 03,00039,001271,0,0,6,0,17,0,0,12,120,0,114,0,0,0,13
01,003,Comuna 03,00039,001272,0,0,11,0,10,0,0,17,102,0,135,0,0,0,5
01,003,Comuna 03,00039,001273,0,0,5,0,17,0,0,12,122,0,118,0,0,0,3
01,003,Comuna 03,00039,001274,0,0,5,0,14,0,0,12,113,0,122,0,0,0,9
01,003,Comuna 03,00039,001275,0,0,15,0,13,0,0,13,106,0,127,0,0,0,0
01,003,Comuna 03,00039,001276,0,0,9,0,9,0,0,13,107,0,137,0,0,0,8
01,003,Comuna 03,00039,001277,0,0,8,0,17,0,0,14,116,0,124,0,0,0,3
01,003,Comuna 03,00039,001278,0,0,15,0,21,0,0,12,81,0,138,0,0,0,7
01,003,Comuna 03,00039,001279,0,0,8,0,20,0,0,11,104,0,129,0,0,0,7
01,003,Comuna 03,00039,001280,0,0,14,0,11,0,0,14,89,0,145,0,0,0,10
01,003,Comuna 03,00039,001281,0,0,6,0,13,0,0,8,100,0,147,0,0,0,3
01,003,Comuna 03,00039,001282,0,0,11,0,10,0,0,15,101,0,136,0,0,0,7
01,003,Comuna 03,00039,001283,0,0,10,0,13,0,0,5,100,0,151,0,0,0,6
01,003,Comuna 03,00039,001284,0,0,11,0,19,0,0,11,94,0,145,0,0,0,4
01,003,Comuna 03,00039,001285,0,0,6,0,21,0,0,13,109,0,139,0,0,0,2
01,003,Comuna 03,00039,001286,0,0,9,0,24,0,0,4,106,0,129,0,0,0,5
01,003,Comuna 03,00039,001287,0,0,9,0,18,0,0,6,104,0,128,0,0,0,7
01,003,Comuna 03,00039,001288,0,0,4,0,17,0,0,15,117,0,126,0,0,0,7
01,003,Comuna 03,00039,001289,0,0,13,0,30,0,0,5,93,0,129,0,0,0,9
01,003,Comuna 03,00039,001290,0,0,11,0,22,0,0,11,107,0,124,0,0,0,3
01,003,Comuna 03,00039,001291,0,0,7,0,11,0,0,13,112,0,128,0,0,0,4
01,003,Comuna 03,00039,001292,0,0,8,0,17,0,0,13,116,0,132,0,0,0,4
01,003,Comuna 03,00039,001293,0,0,9,0,14,0,0,20,107,0,127,0,0,0,2
01,003,Comuna 03,00039,001294,0,0,3,0,19,0,0,9,103,0,134,0,0,0,5
01,003,Comuna 03,00039,001295,0,0,10,0,19,0,0,9,97,0,136,0,0,0,10
01,003,Comuna 03,00039,098528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,003,Comuna 03,00040,001296,0,0,8,0,22,0,0,9,110,0,120,0,0,0,7
01,003,Comuna 03,00040,001297,0,0,19,0,16,0,0,10,96,0,124,0,0,0,6
01,003,Comuna 03,00040,001298,0,0,10,0,13,0,0,10,114,0,111,0,0,0,5
01,003,Comuna 03,00040,001299,0,0,10,0,13,0,0,13,121,0,111,0,0,0,7
01,003,Comuna 03,00040,001300,0,0,11,0,11,0,0,20,125,0,85,0,0,0,5
01,003,Comuna 03,00040,001301,0,0,5,0,15,0,0,15,114,0,108,0,0,0,11
01,003,Comuna 03,00040,001302,0,0,6,0,22,0,0,16,103,0,125,0,0,0,9
01,003,Comuna 03,00040,001303,0,0,9,0,21,0,0,11,114,0,111,0,0,0,8
01,003,Comuna 03,00040,001304,0,0,5,0,21,0,0,13,106,0,122,0,0,0,8
01,003,Comuna 03,00040,001305,0,0,9,0,16,0,0,10,113,0,126,0,0,0,2
01,003,Comuna 03,00040,001306,0,0,9,0,21,0,0,13,121,0,112,0,0,0,1
01,003,Comuna 03,00040,001307,0,0,15,0,21,0,0,12,82,0,125,0,0,0,8
01,003,Comuna 03,00040,001308,0,0,11,0,12,0,0,12,126,0,132,0,0,0,5
01,003,Comuna 03,00040,001309,0,0,9,0,18,0,0,13,113,0,124,0,0,0,5
01,003,Comuna 03,00040,001310,0,0,7,0,15,0,0,15,120,0,107,0,0,0,7
01,003,Comuna 03,00040,001311,0,0,6,0,12,0,0,14,137,0,98,0,0,0,1
01,003,Comuna 03,00040,001312,0,0,11,0,14,0,0,16,110,0,132,0,0,0,7
01,003,Comuna 03,00040,001313,0,0,8,0,11,0,0,14,111,0,117,0,0,0,9
01,003,Comuna 03,00040,001314,0,0,4,0,19,0,0,13,110,0,125,0,0,0,4
01,003,Comuna 03,00040,001315,0,0,7,0,11,0,0,9,136,0,117,0,0,0,4
01,003,Comuna 03,00040,001316,0,0,12,0,16,0,0,19,110,0,126,0,0,0,3
01,003,Comuna 03,00040,001317,0,0,8,0,19,0,0,21,116,0,102,0,0,0,2
01,003,Comuna 03,00040,001318,0,0,16,0,13,0,0,14,103,0,121,0,0,0,7
01,003,Comuna 03,00040,001319,0,0,5,0,18,0,0,17,118,0,101,0,0,0,6
01,003,Comuna 03,00040,001320,0,0,7,0,16,0,0,10,114,0,123,0,0,0,7
01,003,Comuna 03,00040,001321,0,0,12,0,18,0,0,12,92,0,121,0,0,0,3
01,003,Comuna 03,00040,001322,0,0,12,0,23,0,0,15,103,0,105,0,0,0,7
01,003,Comuna 03,00040,001323,0,0,10,0,18,0,0,16,95,0,120,0,0,0,3
01,003,Comuna 03,00040,001324,0,0,5,0,22,0,0,4,129,0,104,0,0,0,6
01,003,Comuna 03,00040,001325,0,0,14,0,12,0,0,9,110,0,114,0,0,0,4
01,003,Comuna 03,00040,001326,0,0,6,0,13,0,0,10,95,0,141,0,0,0,5
01,003,Comuna 03,00040,001327,0,0,11,0,16,0,0,15,116,0,107,0,0,0,7
01,003,Comuna 03,00040,001328,0,0,13,0,23,0,0,18,111,0,108,0,0,0,4
01,003,Comuna 03,00040,001329,0,0,17,0,10,0,0,12,101,0,126,0,0,0,4
01,003,Comuna 03,00040,001330,0,0,6,0,15,0,0,15,118,0,113,0,0,0,7
01,003,Comuna 03,00040,001331,0,0,12,0,16,0,0,12,115,0,106,0,0,0,7
01,003,Comuna 03,00040,001332,0,0,12,0,20,0,0,20,110,0,103,0,0,0,6
01,003,Comuna 03,00040,001333,0,0,7,0,11,0,0,16,120,0,100,0,0,0,4
01,003,Comuna 03,00040,001334,0,0,15,0,13,0,0,17,96,0,131,0,0,0,3
01,003,Comuna 03,00040,001335,0,0,8,0,13,0,0,9,110,0,121,0,0,0,3
01,003,Comuna 03,00040,001336,0,0,13,0,19,0,0,17,101,0,106,0,0,0,6
01,003,Comuna 03,00040,001337,0,0,5,0,12,0,0,13,125,0,107,0,0,0,5
01,003,Comuna 03,00040,001338,0,0,9,0,20,0,0,16,124,0,104,0,0,0,7
01,003,Comuna 03,00040,001339,0,0,10,0,14,0,0,17,118,0,104,0,0,0,4
01,003,Comuna 03,00040,001340,0,0,4,0,17,0,0,7,124,0,109,0,0,0,3
01,003,Comuna 03,00040,001341,0,0,8,0,19,0,0,11,101,0,128,0,0,0,4
01,003,Comuna 03,00040,001342,0,0,12,0,16,0,0,13,103,0,122,0,0,0,7
01,003,Comuna 03,00040,001343,0,0,7,0,14,0,0,6,117,0,106,0,0,0,15
01,003,Comuna 03,00040,001344,0,0,10,0,15,0,0,13,121,0,109,0,0,0,7
01,003,Comuna 03,00040,001345,0,0,6,0,19,0,0,10,107,0,110,0,0,0,6
01,003,Comuna 03,00040,001346,0,0,7,0,12,0,0,10,122,0,129,0,0,0,7
01,003,Comuna 03,00040,001347,0,0,7,0,16,0,0,18,104,0,109,0,0,0,7
01,003,Comuna 03,00040,001348,0,0,12,0,9,0,0,19,90,0,125,0,0,0,5
01,003,Comuna 03,00041,001349,0,0,11,0,22,0,0,13,110,0,121,0,0,0,2
01,003,Comuna 03,00041,001350,0,0,10,0,11,0,0,13,95,0,136,0,0,0,2
01,003,Comuna 03,00041,001351,0,0,10,0,11,0,0,17,102,0,127,0,0,0,6
01,003,Comuna 03,00041,001352,0,0,11,0,12,0,0,11,126,0,104,0,0,0,7
01,003,Comuna 03,00041,001353,0,0,10,0,16,0,0,18,115,0,114,0,0,0,4
01,003,Comuna 03,00041,001354,0,0,7,0,11,0,0,22,107,0,122,0,0,0,4
01,003,Comuna 03,00041,001355,0,0,4,0,13,0,0,9,124,0,122,0,0,0,4
01,003,Comuna 03,00041,001356,0,0,12,0,12,0,0,19,109,0,121,0,0,0,7
01,003,Comuna 03,00041,001357,0,0,12,0,12,0,0,5,101,0,127,0,0,0,6
01,003,Comuna 03,00041,001358,0,0,9,0,14,0,0,17,95,0,131,0,0,0,3
01,003,Comuna 03,00041,001359,0,0,5,0,15,0,0,14,113,0,127,0,0,0,3
01,003,Comuna 03,00041,001360,0,0,7,0,13,0,0,13,111,0,132,0,0,0,5
01,003,Comuna 03,00041,001361,0,0,2,0,15,0,0,11,113,0,127,0,0,0,7
01,003,Comuna 03,00041,001362,0,0,12,0,15,0,0,14,97,0,127,0,0,0,0
01,003,Comuna 03,00041,001363,0,0,15,0,19,0,0,12,102,0,121,0,0,0,5
01,003,Comuna 03,00041,001364,0,0,5,0,13,0,0,13,103,0,126,0,0,0,4
01,003,Comuna 03,00041,001365,0,0,5,0,19,0,0,11,113,0,120,0,0,0,10
01,003,Comuna 03,00041,001366,0,0,7,0,16,0,0,14,107,0,125,0,0,0,4
01,003,Comuna 03,00041,001367,0,0,11,0,20,0,0,19,102,0,105,0,0,0,12
01,003,Comuna 03,00041,001368,0,0,10,0,16,0,0,17,97,0,123,0,0,0,6
01,003,Comuna 03,00041,001369,0,0,7,0,17,0,0,17,100,0,124,0,0,0,2
01,003,Comuna 03,00041,001370,0,0,9,0,5,0,0,12,117,0,114,0,0,0,7
01,003,Comuna 03,00041,001371,0,0,10,0,11,0,0,15,91,0,119,0,0,0,6
01,003,Comuna 03,00041,001372,0,0,12,0,17,0,0,6,92,0,137,0,0,0,6
01,003,Comuna 03,00041,001373,0,0,9,0,21,0,0,12,111,0,127,0,0,0,2
01,003,Comuna 03,00041,001374,0,0,17,0,15,0,0,20,89,0,110,0,0,0,11
01,003,Comuna 03,00041,001375,0,0,10,0,16,0,0,14,118,0,126,0,0,0,3
01,003,Comuna 03,00041,001376,0,0,5,0,17,0,0,12,117,0,113,0,0,0,4
01,003,Comuna 03,00041,001377,0,0,7,0,14,0,0,12,91,0,126,0,0,0,8
01,003,Comuna 03,00041,001378,0,0,11,0,15,0,0,10,105,0,122,0,0,0,6
01,003,Comuna 03,00041,001379,0,0,6,0,11,0,0,10,92,0,140,0,0,0,6
01,003,Comuna 03,00041,001380,0,0,4,0,17,0,0,15,96,0,124,0,0,0,7
01,003,Comuna 03,00041,001381,0,0,7,0,13,0,0,14,108,0,128,0,0,0,2
01,003,Comuna 03,00041,001382,0,0,12,0,13,0,0,15,102,0,126,0,0,0,2
01,003,Comuna 03,00041,001383,0,0,9,0,17,0,0,19,103,0,115,0,0,0,4
01,003,Comuna 03,00041,001384,0,0,9,0,20,0,0,16,99,0,115,0,0,0,5
01,003,Comuna 03,00041,001385,0,0,6,0,9,0,0,17,107,0,118,0,0,0,0
01,003,Comuna 03,00041,001386,0,0,12,0,14,0,0,13,128,0,111,0,0,0,5
01,003,Comuna 03,00041,001387,0,0,13,0,11,0,0,10,97,0,126,0,0,0,8
01,003,Comuna 03,00041,001388,0,0,21,0,17,0,0,9,98,0,122,0,0,0,9
01,003,Comuna 03,00041,001389,0,0,11,0,20,0,0,17,103,0,119,0,0,0,4
01,003,Comuna 03,00041,001390,0,0,7,0,21,0,0,10,108,0,118,0,0,0,6
01,003,Comuna 03,00041,001391,0,0,11,0,17,0,0,10,113,0,122,0,0,0,3
01,003,Comuna 03,00041,001392,0,0,6,0,11,0,0,10,117,0,131,0,0,0,4
01,003,Comuna 03,00041,001393,0,0,0,0,20,0,0,15,117,0,116,0,0,0,4
01,003,Comuna 03,00041,098529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,004,Comuna 04,00042,001397,0,0,6,0,21,0,0,5,107,0,123,0,0,0,9
01,004,Comuna 04,00042,001398,0,0,7,0,15,0,0,16,113,0,130,0,0,0,7
01,004,Comuna 04,00042,001399,0,0,10,0,19,0,0,13,114,0,117,0,0,0,1
01,004,Comuna 04,00042,001400,0,0,5,0,24,0,0,16,101,0,121,0,0,0,5
01,004,Comuna 04,00042,001401,0,0,2,0,12,0,0,17,102,0,143,0,0,0,3
01,004,Comuna 04,00042,001402,0,0,10,0,21,0,0,14,103,0,129,0,0,0,4
01,004,Comuna 04,00042,001403,0,0,6,0,16,0,0,13,126,0,123,0,0,0,7
01,004,Comuna 04,00042,001404,0,0,10,0,12,0,0,15,117,0,116,0,0,0,4
01,004,Comuna 04,00042,001405,0,0,12,0,12,0,0,14,117,0,120,0,0,0,3
01,004,Comuna 04,00042,001406,0,0,10,0,12,0,0,21,110,0,125,0,0,0,3
01,004,Comuna 04,00042,001407,0,0,8,0,13,0,0,14,119,0,118,0,0,0,7
01,004,Comuna 04,00042,001408,0,0,10,0,16,0,0,11,99,0,121,0,0,0,10
01,004,Comuna 04,00042,001409,0,0,3,0,16,0,0,18,118,0,114,0,0,0,8
01,004,Comuna 04,00042,001410,0,0,11,0,19,0,0,9,123,0,124,0,0,0,6
01,004,Comuna 04,00042,001411,0,0,7,0,24,0,0,10,114,0,127,0,0,0,5
01,004,Comuna 04,00042,001412,0,0,14,0,20,0,0,14,122,0,122,0,0,0,5
01,004,Comuna 04,00042,001413,0,0,15,0,22,0,0,15,122,0,115,0,0,0,4
01,004,Comuna 04,00042,001414,0,0,11,0,23,0,0,15,129,0,120,0,0,0,3
01,004,Comuna 04,00042,001415,0,0,16,0,14,0,0,12,101,0,140,0,0,0,6
01,004,Comuna 04,00042,001416,0,0,3,0,19,0,0,15,97,0,110,0,0,0,13
01,004,Comuna 04,00042,001417,0,0,9,0,16,0,0,16,109,0,132,0,0,0,7
01,004,Comuna 04,00042,001418,0,0,8,0,19,0,0,11,126,0,109,0,0,0,4
01,004,Comuna 04,00042,001419,0,0,10,0,21,0,0,21,99,0,130,0,0,0,7
01,004,Comuna 04,00042,001420,0,0,8,0,30,0,0,15,107,0,126,0,0,0,5
01,004,Comuna 04,00042,001421,0,0,6,0,27,0,0,8,105,0,135,0,0,0,3
01,004,Comuna 04,00042,001422,0,0,9,0,18,0,0,16,108,0,120,0,0,0,4
01,004,Comuna 04,00042,001423,0,0,8,0,16,0,0,11,108,0,125,0,0,0,10
01,004,Comuna 04,00042,001424,0,0,7,0,16,0,0,16,131,0,94,0,0,0,4
01,004,Comuna 04,00042,001425,0,0,12,0,12,0,0,18,124,0,111,0,0,0,9
01,004,Comuna 04,00042,001426,0,0,7,0,15,0,0,6,112,0,132,0,0,0,4
01,004,Comuna 04,00042,001427,0,0,6,0,18,0,0,15,121,0,106,0,0,0,2
01,004,Comuna 04,00042,001428,0,0,8,0,21,0,0,14,95,0,132,0,0,0,7
01,004,Comuna 04,00042,001429,0,0,7,0,24,0,0,14,119,0,117,0,0,0,2
01,004,Comuna 04,00042,001430,0,0,12,0,18,0,0,14,129,0,112,0,0,0,3
01,004,Comuna 04,00042,001431,0,0,8,0,14,0,0,21,117,0,125,0,0,0,3
01,004,Comuna 04,00043,001432,0,0,12,0,17,0,0,16,121,0,121,0,0,0,4
01,004,Comuna 04,00043,001433,0,0,6,0,19,0,0,12,112,0,134,0,0,0,8
01,004,Comuna 04,00043,001434,0,0,6,0,25,0,0,19,102,0,121,0,0,0,7
01,004,Comuna 04,00043,001435,0,0,8,0,15,0,0,6,112,0,119,0,0,0,8
01,004,Comuna 04,00043,001436,0,0,13,0,14,0,0,14,104,0,132,0,0,0,4
01,004,Comuna 04,00043,001437,0,0,15,0,22,0,0,13,99,0,127,0,0,0,4
01,004,Comuna 04,00043,001438,0,0,5,0,10,0,0,14,110,0,124,0,0,0,4
01,004,Comuna 04,00043,001439,0,0,11,0,19,0,0,12,110,0,128,0,0,0,5
01,004,Comuna 04,00043,001440,0,0,4,0,21,0,0,13,118,0,121,0,0,0,6
01,004,Comuna 04,00043,001441,0,0,6,0,21,0,0,14,121,0,119,0,0,0,5
01,004,Comuna 04,00043,001442,0,0,11,0,9,0,0,12,123,0,121,0,0,0,9
01,004,Comuna 04,00043,001443,0,0,5,0,8,0,0,13,126,0,122,0,0,0,6
01,004,Comuna 04,00043,001444,0,0,5,0,14,0,0,14,109,0,123,0,0,0,10
01,004,Comuna 04,00043,001445,0,0,9,0,20,0,0,14,100,0,127,0,0,0,4
01,004,Comuna 04,00043,001446,0,0,7,0,19,0,0,15,105,0,133,0,0,0,7
01,004,Comuna 04,00043,001447,0,0,6,0,24,0,0,12,106,0,125,0,0,0,6
01,004,Comuna 04,00043,001448,0,0,5,0,14,0,0,24,105,0,123,0,0,0,3
01,004,Comuna 04,00043,001449,0,0,3,0,19,0,0,11,108,0,132,0,0,0,2
01,004,Comuna 04,00043,001450,0,0,17,0,15,0,0,13,116,0,104,0,0,0,1
01,004,Comuna 04,00043,001451,0,0,5,0,22,0,0,11,112,0,123,0,0,0,5
01,004,Comuna 04,00043,001452,0,0,9,0,18,0,0,16,126,0,115,0,0,0,5
01,004,Comuna 04,00043,001453,0,0,5,0,20,0,0,14,114,0,113,0,0,0,8
01,004,Comuna 04,00043,001454,0,0,6,0,21,0,0,16,118,0,125,0,0,0,4
01,004,Comuna 04,00043,001455,0,0,7,0,20,0,0,23,106,0,117,0,0,0,3
01,004,Comuna 04,00043,001456,0,0,11,0,22,0,0,6,117,0,109,0,0,0,9
01,004,Comuna 04,00043,098530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,004,Comuna 04,00043,098531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,004,Comuna 04,00044,001457,0,0,15,0,11,0,0,10,132,0,102,0,0,0,5
01,004,Comuna 04,00044,001458,0,0,14,0,6,0,0,16,116,0,89,0,0,0,9
01,004,Comuna 04,00044,001459,0,0,15,0,11,0,0,10,116,0,97,0,0,0,2
01,004,Comuna 04,00044,001460,0,0,9,0,14,0,0,8,102,0,110,0,0,0,6
01,004,Comuna 04,00044,001461,0,0,9,0,12,0,0,19,103,0,118,0,0,0,7
01,004,Comuna 04,00044,001462,0,0,19,0,16,0,0,7,100,0,97,0,0,0,4
01,004,Comuna 04,00044,001463,0,0,9,0,11,0,0,9,120,0,97,0,0,0,8
01,004,Comuna 04,00044,001464,0,0,13,0,13,0,0,8,115,0,114,0,0,0,9
01,004,Comuna 04,00044,001465,0,0,18,0,10,0,0,11,115,0,98,0,0,0,7
01,004,Comuna 04,00044,001466,0,0,9,0,8,0,0,9,125,0,109,0,0,0,3
01,004,Comuna 04,00044,001467,0,0,7,0,17,0,0,18,123,0,100,0,0,0,7
01,004,Comuna 04,00044,001468,0,0,12,0,13,0,0,14,112,0,113,0,0,0,5
01,004,Comuna 04,00044,001469,0,0,10,0,18,0,0,8,110,0,102,0,0,0,2
01,004,Comuna 04,00044,001470,0,0,8,0,9,0,0,12,128,0,104,0,0,0,8
01,004,Comuna 04,00044,001471,0,0,7,0,7,0,0,5,117,0,124,0,0,0,4
01,004,Comuna 04,00044,001472,0,0,10,0,18,0,0,10,104,0,120,0,0,0,3
01,004,Comuna 04,00044,001473,0,0,12,0,17,0,0,13,119,0,98,0,0,0,6
01,004,Comuna 04,00044,001474,0,0,9,0,16,0,0,7,129,0,101,0,0,0,1
01,004,Comuna 04,00044,001475,0,0,9,0,14,0,0,8,124,0,102,0,0,0,5
01,004,Comuna 04,00044,001476,0,0,13,0,18,0,0,12,114,0,113,0,0,0,7
01,004,Comuna 04,00044,001477,0,0,11,0,10,0,0,11,127,0,109,0,0,0,4
01,004,Comuna 04,00045,001478,0,0,10,0,24,0,0,11,102,0,113,0,0,0,5
01,004,Comuna 04,00045,001479,0,0,11,0,13,0,0,10,111,0,118,0,0,0,6
01,004,Comuna 04,00045,001480,0,0,5,0,23,0,0,5,141,0,90,0,0,0,5
01,004,Comuna 04,00045,001481,0,0,8,0,15,0,0,11,121,0,102,0,0,0,5
01,004,Comuna 04,00045,001482,0,0,11,0,12,0,0,17,117,0,110,0,0,0,7
01,004,Comuna 04,00045,001483,0,0,1,0,17,0,0,14,116,0,106,0,0,0,9
01,004,Comuna 04,00045,001484,0,0,13,0,11,0,0,14,105,0,117,0,0,0,6
01,004,Comuna 04,00045,001485,0,0,6,0,22,0,0,8,112,0,108,0,0,0,4
01,004,Comuna 04,00045,001486,0,0,8,0,12,0,0,13,120,0,111,0,0,0,3
01,004,Comuna 04,00045,001487,0,0,13,0,13,0,0,14,117,0,95,0,0,0,7
01,004,Comuna 04,00045,001488,0,0,6,0,28,0,0,16,114,0,98,0,0,0,5
01,004,Comuna 04,00045,001489,0,0,11,0,15,0,0,18,93,0,135,0,0,0,3
01,004,Comuna 04,00045,001490,0,0,12,0,12,0,0,12,116,0,103,0,0,0,4
01,004,Comuna 04,00045,001491,0,0,9,0,14,0,0,13,126,0,119,0,0,0,4
01,004,Comuna 04,00045,001492,0,0,12,0,19,0,0,14,107,0,98,0,0,0,0
01,004,Comuna 04,00045,001493,0,0,15,0,21,0,0,13,114,0,109,0,0,0,6
01,004,Comuna 04,00045,001494,0,0,11,0,15,0,0,15,115,0,101,0,0,0,5
01,004,Comuna 04,00045,098532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,004,Comuna 04,00045,098533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,004,Comuna 04,00046,001495,0,0,28,0,11,0,0,3,178,0,50,0,0,0,2
01,004,Comuna 04,00046,001496,0,0,25,0,14,0,0,9,188,0,45,0,0,0,2
01,004,Comuna 04,00046,001497,0,0,13,0,11,0,0,8,178,0,50,0,0,0,3
01,004,Comuna 04,00046,001498,0,0,23,0,2,0,0,5,211,0,40,0,0,0,2
