codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00115,00118,00120,00119,00112,00121,00125,00114,00113,00117,00116,00122,00123,00124
04,016,Río Segundo,1865,51049,0,0,9,165,37,50,5,6,15,2,0,0,0,0,0,0,0
04,016,Río Segundo,1866,51086,0,0,5,165,47,28,2,3,12,4,0,0,0,0,0,0,0
04,016,Río Segundo,1869,51162,0,0,2,165,4,45,2,1,5,1,0,0,0,0,0,0,0
04,017,Roque Sáenz Peña,1877,51222,0,0,30,165,33,42,2,0,7,2,0,0,0,0,0,0,0
04,017,Roque Sáenz Peña,1877,51259,0,0,1,165,32,55,6,2,7,3,0,0,0,0,0,0,0
04,019,San Javier,1921,51565,0,0,22,41,165,17,3,0,1,2,0,0,0,0,0,0,0
04,020,San Justo,1964,52026,0,0,9,165,32,51,5,0,11,7,0,0,0,0,0,0,0
04,020,San Justo,1964,52085,0,0,8,165,42,66,2,1,6,1,0,0,0,0,0,0,0
04,021,Santa María,1990,52377,0,0,4,165,36,52,7,7,7,3,0,0,0,0,0,0,0
04,023,Tercero Arriba,2011,52651,0,0,8,165,37,57,2,3,5,3,0,0,0,0,0,0,0
04,024,Totoral,2025,52733,0,0,8,165,31,66,2,5,9,2,0,0,0,0,0,0,0
04,001,Capital,1447,44545,0,0,2,164,24,28,18,5,12,4,0,0,0,0,0,0,0
04,001,Capital,1452,44665,0,0,2,164,32,43,12,11,5,6,0,0,0,0,0,0,0
04,001,Capital,1458,44848,0,0,4,164,40,45,9,13,6,2,0,0,0,0,0,0,0
04,001,Capital,1459,44881,0,0,7,164,43,39,15,12,5,3,0,0,0,0,0,0,0
04,001,Capital,1459,44884,0,0,5,164,43,39,9,7,7,2,0,0,0,0,0,0,0
04,001,Capital,1460,44924,0,0,8,164,38,51,9,11,7,6,0,0,0,0,0,0,0
04,001,Capital,1475,45164,0,0,6,164,39,41,12,5,5,5,0,0,0,0,0,0,0
04,001,Capital,1475,45174,0,0,2,164,32,41,9,13,9,3,0,0,0,0,0,0,0
04,001,Capital,1476,45193,0,0,7,164,34,35,21,4,8,5,0,0,0,0,0,0,0
04,001,Capital,1483,45386,0,0,6,164,33,46,11,5,10,3,0,0,0,0,0,0,0
04,001,Capital,1489,45568,0,0,5,164,46,38,8,8,4,3,0,0,0,0,0,0,0
04,001,Capital,1490,45593,0,0,5,164,31,33,10,11,10,5,0,0,0,0,0,0,0
04,001,Capital,1491,45609,0,0,5,164,40,34,9,9,10,2,0,0,0,0,0,0,0
04,001,Capital,1492,45656,0,0,5,164,38,42,10,9,8,5,0,0,0,0,0,0,0
04,001,Capital,1495,45732,0,0,4,164,31,41,10,7,10,7,0,0,0,0,0,0,0
04,001,Capital,1497,45764,0,0,3,164,37,41,15,12,10,4,0,0,0,0,0,0,0
04,001,Capital,1504,46010,0,0,10,164,47,44,16,13,11,4,0,0,0,0,0,0,0
04,001,Capital,1504,46013,0,0,4,164,48,38,23,9,7,3,0,0,0,0,0,0,0
04,001,Capital,1511,46269,0,0,8,164,46,40,5,5,5,3,0,0,0,0,0,0,0
04,001,Capital,1511,46287,0,0,7,32,0,8,164,49,4,1,0,0,0,0,0,0,0
04,001,Capital,1512,46301,0,0,9,164,40,37,10,11,7,2,0,0,0,0,0,0,0
04,001,Capital,1512,46305,0,0,5,164,47,33,6,10,8,7,0,0,0,0,0,0,0
04,001,Capital,1512,46326,0,0,3,164,44,42,8,5,6,2,0,0,0,0,0,0,0
04,001,Capital,1518,46513,0,0,3,164,34,40,11,7,8,1,0,0,0,0,0,0,0
04,001,Capital,1518,46536,0,0,0,164,37,37,16,4,8,4,0,0,0,0,0,0,0
04,001,Capital,1523,46653,0,0,1,164,53,25,9,8,9,1,0,0,0,0,0,0,0
04,001,Capital,1523,46682,0,0,8,164,40,39,8,11,7,3,0,0,0,0,0,0,0
04,001,Capital,1529,46911,0,0,7,164,52,43,6,5,8,2,0,0,0,0,0,0,0
04,001,Capital,1541,47279,0,0,7,164,47,33,2,6,5,2,0,0,0,0,0,0,0
04,001,Capital,1544,47302,0,0,8,164,33,43,8,4,8,4,0,0,0,0,0,0,0
04,001,Capital,1547,47381,0,0,1,164,29,48,13,8,13,5,0,0,0,0,0,0,0
04,001,Capital,1547,47382,0,0,5,164,36,36,2,8,11,4,0,0,0,0,0,0,0
04,001,Capital,1551,47449,0,0,4,164,44,35,14,6,4,3,0,0,0,0,0,0,0
04,001,Capital,1551,47455,0,0,7,164,38,39,6,7,6,2,0,0,0,0,0,0,0
04,002,Calamuchita,1574,47734,0,0,5,164,26,51,8,1,9,7,0,0,0,0,0,0,0
04,002,Calamuchita,1583,47764,0,0,5,164,29,47,5,1,11,6,0,0,0,0,0,0,0
04,003,Colón,1593,47880,0,0,7,164,43,37,3,10,5,4,0,0,0,0,0,0,0
04,003,Colón,1593,47890,0,0,0,164,36,39,6,2,9,4,0,0,0,0,0,0,0
04,003,Colón,1593,47901,0,0,12,164,42,46,4,2,6,6,0,0,0,0,0,0,0
04,003,Colón,1605,48279,0,0,11,164,44,38,9,11,8,3,0,0,0,0,0,0,0
04,003,Colón,1605,48300,0,0,9,164,39,47,12,3,3,3,0,0,0,0,0,0,0
04,003,Colón,1605,48344,0,0,3,164,39,49,12,16,6,4,0,0,0,0,0,0,0
04,003,Colón,1612,48422,0,0,6,164,36,57,14,8,3,2,0,0,0,0,0,0,0
04,003,Colón,1612,48443,0,0,3,164,33,53,6,6,7,5,0,0,0,0,0,0,0
04,006,General San Martín,1658,48758,0,0,4,164,24,64,8,5,12,6,0,0,0,0,0,0,0
04,006,General San Martín,1658,48760,0,0,4,164,17,67,1,0,12,4,0,0,0,0,0,0,0
04,006,General San Martín,1669,48840,0,0,7,164,25,57,6,4,17,2,0,0,0,0,0,0,0
04,006,General San Martín,1669,48898,0,0,6,164,23,59,0,1,10,6,0,0,0,0,0,0,0
04,006,General San Martín,1669,48905,0,0,12,164,14,61,6,4,14,2,0,0,0,0,0,0,0
04,006,General San Martín,1669,48973,0,0,7,164,21,53,4,7,17,7,0,0,0,0,0,0,0
04,009,Marcos Juárez,1716,49513,0,0,0,164,31,52,2,4,16,8,0,0,0,0,0,0,0
04,012,Punilla,1755,49914,0,0,5,164,44,32,6,5,3,2,0,0,0,0,0,0,0
04,012,Punilla,1755,49963,0,0,6,164,39,42,8,1,7,4,0,0,0,0,0,0,0
04,012,Punilla,1755,49964,0,0,5,164,39,32,5,4,4,9,0,0,0,0,0,0,0
04,012,Punilla,1766,50108,0,0,5,164,28,61,2,11,7,3,0,0,0,0,0,0,0
04,013,Río Cuarto,1783,50317,0,0,7,164,24,45,3,2,13,3,0,0,0,0,0,0,0
04,013,Río Cuarto,1790,50343,0,0,2,164,36,54,6,7,12,7,0,0,0,0,0,0,0
04,013,Río Cuarto,1798,50529,0,0,0,164,48,42,6,2,12,2,0,0,0,0,0,0,0
04,013,Río Cuarto,1798,50608,0,0,4,164,36,51,5,6,14,8,0,0,0,0,0,0,0
04,013,Río Cuarto,1798,50681,0,0,3,164,46,52,7,3,7,6,0,0,0,0,0,0,0
04,013,Río Cuarto,1798,50709,0,0,4,164,31,41,4,4,16,3,0,0,0,0,0,0,0
04,014,Río Primero,1819,50779,0,0,4,164,43,44,2,1,7,3,0,0,0,0,0,0,0
04,014,Río Primero,1835,50887,0,0,6,164,33,46,7,1,6,1,0,0,0,0,0,0,0
04,016,Río Segundo,1860,50964,0,0,1,164,50,60,6,3,5,1,0,0,0,0,0,0,0
04,016,Río Segundo,1860,50982,0,0,9,164,40,49,8,3,9,4,0,0,0,0,0,0,0
04,016,Río Segundo,1862,50990,0,0,6,164,36,73,4,1,6,4,0,0,0,0,0,0,0
04,016,Río Segundo,1862,50993,0,0,9,164,27,69,6,3,9,3,0,0,0,0,0,0,0
04,016,Río Segundo,1864,51028,0,0,11,164,32,60,0,3,11,3,0,0,0,0,0,0,0
04,016,Río Segundo,1868,51146,0,0,1,164,47,44,2,4,10,3,0,0,0,0,0,0,0
04,020,San Justo,1924,51613,0,0,6,164,35,46,5,2,13,2,0,0,0,0,0,0,0
04,020,San Justo,1924,51617,0,0,9,164,32,35,3,7,16,4,0,0,0,0,0,0,0
04,020,San Justo,1924,51630,0,0,9,164,20,70,3,5,8,6,0,0,0,0,0,0,0
04,020,San Justo,1946,51880,0,0,3,164,26,50,3,1,7,3,0,0,0,0,0,0,0
04,021,Santa María,1965,52202,0,0,6,164,50,48,6,1,7,2,0,0,0,0,0,0,0
04,024,Totoral,2023,52724,0,0,7,164,24,47,1,6,6,1,0,0,0,0,0,0,0
04,026,Unión,2062,53039,0,0,6,164,9,59,1,0,11,6,0,0,0,0,0,0,0
04,001,Capital,1447,44577,0,0,2,163,27,42,20,10,3,7,0,0,0,0,0,0,0
04,001,Capital,1459,44902,0,0,12,163,30,41,11,10,7,6,0,0,0,0,0,0,0
04,001,Capital,1466,44989,0,0,6,163,36,58,9,9,3,0,0,0,0,0,0,0,0
04,001,Capital,1466,45002,0,0,6,163,53,38,8,9,7,6,0,0,0,0,0,0,0
04,001,Capital,1480,45269,0,0,5,163,37,33,11,6,11,5,0,0,0,0,0,0,0
04,001,Capital,1483,45395,0,0,7,163,43,34,14,9,6,1,0,0,0,0,0,0,0
04,001,Capital,1484,45408,0,0,10,163,46,34,1,4,13,4,0,0,0,0,0,0,0
04,001,Capital,1487,45486,0,0,3,163,40,3,1,7,3,4,0,0,0,0,0,0,0
04,001,Capital,1489,45561,0,0,3,163,41,35,9,5,3,4,0,0,0,0,0,0,0
04,001,Capital,1490,45581,0,0,8,163,41,41,8,8,6,0,0,0,0,0,0,0,0
04,001,Capital,1491,45605,0,0,19,163,39,45,7,9,13,4,0,0,0,0,0,0,0
04,001,Capital,1495,45727,0,0,1,163,37,51,13,8,8,9,0,0,0,0,0,0,0
04,001,Capital,1495,45730,0,0,2,163,34,38,9,8,5,6,0,0,0,0,0,0,0
04,001,Capital,1503,45970,0,0,3,163,32,50,24,5,13,4,0,0,0,0,0,0,0
04,001,Capital,1503,45977,0,0,11,163,52,34,16,2,7,6,0,0,0,0,0,0,0
04,001,Capital,1503,45984,0,0,4,163,39,51,20,7,5,0,0,0,0,0,0,0,0
04,001,Capital,1503,45985,0,0,5,163,37,37,19,14,6,4,0,0,0,0,0,0,0
04,001,Capital,1504,46004,0,0,8,163,53,53,6,8,12,5,0,0,0,0,0,0,0
04,001,Capital,1504,46008,0,0,7,163,55,44,15,9,8,3,0,0,0,0,0,0,0
04,001,Capital,1504,46012,0,0,5,163,53,40,18,12,5,3,0,0,0,0,0,0,0
04,001,Capital,1512,46300,0,0,7,163,32,44,12,5,5,5,0,0,0,0,0,0,0
04,001,Capital,1516,46445,0,0,5,163,37,44,11,9,10,4,0,0,0,0,0,0,0
04,001,Capital,1523,46679,0,0,3,163,33,49,8,7,4,5,0,0,0,0,0,0,0
04,001,Capital,1531,46938,0,0,10,163,40,41,4,7,6,3,0,0,0,0,0,0,0
04,001,Capital,1531,46963,0,0,5,163,44,33,6,10,11,0,0,0,0,0,0,0,0
04,001,Capital,1536,47039,0,0,6,163,48,32,6,11,3,6,0,0,0,0,0,0,0
04,001,Capital,1544,47286,0,0,1,163,43,35,12,7,4,4,0,0,0,0,0,0,0
04,001,Capital,1548,47388,0,0,5,163,42,43,8,6,5,3,0,0,0,0,0,0,0
04,001,Capital,1548,47396,0,0,14,163,34,46,8,1,11,4,0,0,0,0,0,0,0
04,001,Capital,1551,47450,0,0,10,163,45,27,1,9,8,3,0,0,0,0,0,0,0
04,001,Capital,1551,47458,0,0,5,163,35,33,14,2,10,6,0,0,0,0,0,0,0
04,001,Capital,1558,47577,0,0,12,163,26,30,4,17,3,6,0,0,0,0,0,0,0
04,002,Calamuchita,1583,47772,0,0,3,163,22,54,7,5,12,3,0,0,0,0,0,0,0
04,003,Colón,1593,47923,0,0,5,163,39,40,2,3,9,4,0,0,0,0,0,0,0
04,003,Colón,1594,47948,0,0,11,163,32,51,0,3,5,2,0,0,0,0,0,0,0
04,003,Colón,1597,47973,0,0,4,163,37,52,3,1,12,5,0,0,0,0,0,0,0
04,003,Colón,1597,47998,0,0,3,163,26,46,3,4,9,2,0,0,0,0,0,0,0
04,003,Colón,1597,48007,0,0,5,163,35,43,3,4,12,4,0,0,0,0,0,0,0
04,003,Colón,1597,48017,0,0,10,163,28,43,3,3,5,2,0,0,0,0,0,0,0
04,003,Colón,1597,48033,0,0,9,163,39,42,1,2,8,6,0,0,0,0,0,0,0
04,003,Colón,1612,48438,0,0,6,163,47,37,15,13,3,6,0,0,0,0,0,0,0
04,003,Colón,1612,48440,0,0,4,163,28,60,13,6,9,1,0,0,0,0,0,0,0
04,003,Colón,1612,48445,0,0,6,163,37,47,11,4,14,4,0,0,0,0,0,0,0
04,008,Juárez Celman,1688,49195,0,0,6,163,11,77,5,3,15,5,0,0,0,0,0,0,0
04,009,Marcos Juárez,1716,49510,0,0,5,163,29,68,3,1,12,3,0,0,0,0,0,0,0
04,012,Punilla,1755,49850,0,0,2,163,25,52,7,12,4,3,0,0,0,0,0,0,0
04,012,Punilla,1755,49856,0,0,5,163,35,54,4,2,8,4,0,0,0,0,0,0,0
04,012,Punilla,1755,49863,0,0,5,163,37,38,6,1,9,1,0,0,0,0,0,0,0
04,012,Punilla,1755,49867,0,0,4,163,23,43,9,2,6,10,0,0,0,0,0,0,0
04,012,Punilla,1755,49953,0,0,10,163,27,54,8,3,5,2,0,0,0,0,0,0,0
04,013,Río Cuarto,1798,50587,0,0,6,163,51,45,2,3,16,5,0,0,0,0,0,0,0
04,013,Río Cuarto,1799,50732,0,0,6,163,31,46,3,1,6,2,0,0,0,0,0,0,0
04,016,Río Segundo,1861,50987,0,0,11,163,45,32,3,5,10,1,0,0,0,0,0,0,0
04,016,Río Segundo,1862,50999,0,0,4,163,34,56,4,3,19,2,0,0,0,0,0,0,0
04,016,Río Segundo,1863,51005,0,0,5,163,67,35,4,0,8,1,0,0,0,0,0,0,0
04,016,Río Segundo,1868,51108,0,0,4,163,59,46,3,3,7,5,0,0,0,0,0,0,0
04,016,Río Segundo,1870,51200,0,0,3,163,32,64,4,3,9,2,0,0,0,0,0,0,0
04,020,San Justo,1924,51591,0,0,11,163,29,50,7,10,8,6,0,0,0,0,0,0,0
04,020,San Justo,1924,51598,0,0,10,163,38,55,3,8,10,3,0,0,0,0,0,0,0
04,020,San Justo,1947,51899,0,0,6,163,44,39,2,1,15,1,0,0,0,0,0,0,0
04,023,Tercero Arriba,2011,52632,0,0,4,163,26,59,9,8,15,2,0,0,0,0,0,0,0
04,023,Tercero Arriba,2011,52663,0,0,2,163,31,63,4,4,9,7,0,0,0,0,0,0,0
04,001,Capital,1448,44623,0,0,0,162,36,39,10,9,5,0,0,0,0,0,0,0,0
04,001,Capital,1456,44776,0,0,5,162,41,42,11,3,6,2,0,0,0,0,0,0,0
04,001,Capital,1458,44865,0,0,8,162,47,40,6,14,9,4,0,0,0,0,0,0,0
04,001,Capital,1459,44908,0,0,5,162,35,44,9,14,6,4,0,0,0,0,0,0,0
04,001,Capital,1475,45171,0,0,4,162,35,49,9,6,7,1,0,0,0,0,0,0,0
04,001,Capital,1480,45311,0,0,3,162,36,52,6,7,12,0,0,0,0,0,0,0,0
04,001,Capital,1482,45339,0,0,5,162,31,39,8,4,4,4,0,0,0,0,0,0,0
04,001,Capital,1494,45711,0,0,7,162,35,46,8,7,6,6,0,0,0,0,0,0,0
04,001,Capital,1495,45721,0,0,5,162,19,40,16,7,7,4,0,0,0,0,0,0,0
04,001,Capital,1503,45982,0,0,9,162,32,40,15,18,4,5,0,0,0,0,0,0,0
04,001,Capital,1503,45983,0,0,10,162,44,32,16,12,6,7,0,0,0,0,0,0,0
04,001,Capital,1511,46266,0,0,7,162,53,41,5,7,6,2,0,0,0,0,0,0,0
04,001,Capital,1511,46285,0,0,3,162,49,27,10,12,10,5,0,0,0,0,0,0,0
04,001,Capital,1512,46308,0,0,8,162,43,40,19,2,6,4,0,0,0,0,0,0,0
04,001,Capital,1514,46385,0,0,12,162,42,39,11,11,5,2,0,0,0,0,0,0,0
04,001,Capital,1516,46458,0,0,7,162,35,43,8,7,7,4,0,0,0,0,0,0,0
04,001,Capital,1531,46980,0,0,10,162,53,24,11,7,3,1,0,0,0,0,0,0,0
04,001,Capital,1544,47303,0,0,6,162,43,40,12,5,4,3,0,0,0,0,0,0,0
04,001,Capital,1551,47442,0,0,5,162,54,41,5,10,8,3,0,0,0,0,0,0,0
04,003,Colón,1592,47843,0,0,6,162,53,46,6,10,3,1,0,0,0,0,0,0,0
04,003,Colón,1593,47927,0,0,5,162,48,46,5,3,13,6,0,0,0,0,0,0,0
04,003,Colón,1594,47936,0,0,10,162,35,49,1,9,5,5,0,0,0,0,0,0,0
04,003,Colón,1597,47963,0,0,5,162,18,40,5,5,10,5,0,0,0,0,0,0,0
04,003,Colón,1597,47986,0,0,5,162,24,54,3,4,12,1,0,0,0,0,0,0,0
04,003,Colón,1597,48037,0,0,9,162,24,47,2,3,14,5,0,0,0,0,0,0,0
04,003,Colón,1605,48273,0,0,5,162,50,44,10,1,4,2,0,0,0,0,0,0,0
04,003,Colón,1605,48319,0,0,9,162,47,42,5,2,10,6,0,0,0,0,0,0,0
04,003,Colón,1605,48332,0,0,2,162,42,39,6,6,8,4,0,0,0,0,0,0,0
04,003,Colón,1605,48354,0,0,4,162,43,46,7,6,9,2,0,0,0,0,0,0,0
04,006,General San Martín,1669,48836,0,0,14,162,20,47,6,8,11,5,NA,NA,NA,NA,NA,NA,NA
04,006,General San Martín,1669,48867,0,0,4,162,24,60,5,5,8,8,0,0,0,0,0,0,0
04,006,General San Martín,1669,48891,0,0,5,162,26,57,5,3,11,7,0,0,0,0,0,0,0
04,006,General San Martín,1669,48955,0,0,13,162,25,51,5,7,15,4,0,0,0,0,0,0,0
04,009,Marcos Juárez,1703,49350,0,0,0,162,9,69,2,1,15,0,0,0,0,0,0,0,0
04,009,Marcos Juárez,1716,49537,0,0,4,162,27,55,5,3,11,10,0,0,0,0,0,0,0
04,012,Punilla,1755,49894,0,0,7,162,32,41,12,4,9,2,0,0,0,0,0,0,0
04,012,Punilla,1755,49897,0,0,6,162,41,50,3,4,10,5,0,0,0,0,0,0,0
04,012,Punilla,1755,49928,0,0,5,162,30,37,4,8,8,6,0,0,0,0,0,0,0
04,012,Punilla,1755,49966,0,0,7,162,32,42,4,3,5,4,0,0,0,0,0,0,0
04,013,Río Cuarto,1790,50346,0,0,9,162,41,36,2,8,20,2,0,0,0,0,0,0,0
04,013,Río Cuarto,1795,50398,0,0,11,162,42,49,6,7,7,2,0,0,0,0,0,0,0
04,013,Río Cuarto,1798,50556,0,0,5,162,34,53,3,2,18,9,0,0,0,0,0,0,0
04,013,Río Cuarto,1798,50594,0,0,3,162,34,50,4,7,9,6,0,0,0,0,0,0,0
04,013,Río Cuarto,1798,50652,0,0,5,162,52,44,4,1,15,5,0,0,0,0,0,0,0
04,016,Río Segundo,1855,50942,0,0,9,162,39,37,2,3,6,0,0,0,0,0,0,0,0
04,016,Río Segundo,1860,50978,0,0,6,162,52,50,7,4,6,3,0,0,0,0,0,0,0
04,016,Río Segundo,1862,50994,0,0,8,162,22,73,2,3,14,5,0,0,0,0,0,0,0
04,016,Río Segundo,1862,51001,0,0,7,162,32,76,2,1,8,2,0,0,0,0,0,0,0
04,016,Río Segundo,1863,51006,0,0,3,162,42,63,2,3,3,4,0,0,0,0,0,0,0
04,016,Río Segundo,1868,51109,0,0,10,162,42,40,8,1,12,5,0,0,0,0,0,0,0
04,020,San Justo,1924,51616,0,0,5,162,41,65,4,5,19,1,0,0,0,0,0,0,0
04,020,San Justo,1924,51641,0,0,8,162,41,49,3,4,10,1,0,0,0,0,0,0,0
04,020,San Justo,1946,51842,0,0,5,162,25,62,3,1,7,2,0,0,0,0,0,0,0
04,020,San Justo,1964,52031,0,0,4,162,43,46,3,3,17,5,0,0,0,0,0,0,0
04,023,Tercero Arriba,2003,52471,0,0,2,162,35,55,6,2,7,1,0,0,0,0,0,0,0
04,023,Tercero Arriba,2011,52572,0,0,15,162,36,43,5,3,12,4,0,0,0,0,0,0,0
04,026,Unión,2063,53051,0,0,3,162,25,58,1,2,10,5,0,0,0,0,0,0,0
04,026,Unión,2063,53059,0,0,12,162,26,46,1,8,10,1,0,0,0,0,0,0,0
04,001,Capital,1458,44825,0,0,8,161,43,34,18,16,3,4,0,0,0,0,0,0,0
04,001,Capital,1459,44892,0,0,4,161,44,41,5,9,5,7,0,0,0,0,0,0,0
04,001,Capital,1459,44905,0,0,1,161,35,42,15,4,7,7,0,0,0,0,0,0,0
04,001,Capital,1475,45162,0,0,2,161,31,41,14,6,7,6,0,0,0,0,0,0,0
04,001,Capital,1482,45340,0,0,1,161,42,36,17,6,5,5,0,0,0,0,0,0,0
04,001,Capital,1489,45564,0,0,4,161,36,37,3,5,7,0,0,0,0,0,0,0,0
04,001,Capital,1490,45590,0,0,5,161,45,45,14,9,3,4,0,0,0,0,0,0,0
04,001,Capital,1512,46297,0,0,7,161,44,43,11,7,9,2,0,0,0,0,0,0,0
04,001,Capital,1512,46328,0,0,7,161,46,45,8,6,8,7,0,0,0,0,0,0,0
04,001,Capital,1514,46383,0,0,6,161,37,36,6,11,6,3,0,0,0,0,0,0,0
04,001,Capital,1516,46449,0,0,2,161,43,47,8,17,5,5,0,0,0,0,0,0,0
04,001,Capital,1516,46452,0,0,5,161,43,42,14,10,12,4,0,0,0,0,0,0,0
04,001,Capital,1531,46966,0,0,10,161,43,34,8,12,4,3,0,0,0,0,0,0,0
04,001,Capital,1531,46976,0,0,0,161,37,45,8,9,7,1,0,0,0,0,0,0,0
04,001,Capital,1547,47368,0,0,6,161,38,60,9,8,9,4,0,0,0,0,0,0,0
04,001,Capital,1549,47413,0,0,2,161,32,35,13,8,8,2,0,0,0,0,0,0,0
04,003,Colón,1592,47838,0,0,17,161,48,44,6,6,11,2,0,0,0,0,0,0,0
04,003,Colón,1592,47865,0,0,8,161,50,43,3,7,8,3,0,0,0,0,0,0,0
04,003,Colón,1593,47914,0,0,8,161,45,53,9,1,11,4,0,0,0,0,0,0,0
04,003,Colón,1593,47922,0,0,7,161,38,52,5,3,5,5,0,0,0,0,0,0,0
04,003,Colón,1594,47941,0,0,11,161,29,54,1,8,9,1,0,0,0,0,0,0,0
04,003,Colón,1597,48036,0,0,5,161,24,50,4,6,9,12,0,0,0,0,0,0,0
04,003,Colón,1605,48268,0,0,8,161,41,39,10,1,6,3,0,0,0,0,0,0,0
04,003,Colón,1605,48292,0,0,7,161,32,49,10,6,9,3,0,0,0,0,0,0,0
04,003,Colón,1605,48345,0,0,6,161,34,42,10,8,7,3,0,0,0,0,0,0,0
04,003,Colón,1606,48390,0,0,14,161,58,35,5,6,11,4,0,0,0,0,0,0,0
04,003,Colón,1612,48412,0,0,6,161,45,50,11,9,8,0,0,0,0,0,0,0,0
04,003,Colón,1612,48413,0,0,6,161,54,45,19,12,9,6,0,0,0,0,0,0,0
04,006,General San Martín,1658,48762,0,0,5,161,27,72,2,4,16,2,0,0,0,0,0,0,0
04,008,Juárez Celman,1688,49199,0,0,10,161,23,80,8,0,13,1,0,0,0,0,0,0,0
04,008,Juárez Celman,1691,49247,0,0,10,161,26,48,6,3,7,4,0,0,0,0,0,0,0
04,009,Marcos Juárez,1708,49381,0,0,7,161,19,53,8,7,13,8,0,0,0,0,0,0,0
04,012,Punilla,1746,49636,0,0,9,161,29,55,5,9,5,2,0,0,0,0,0,0,0
04,012,Punilla,1755,49937,0,0,5,161,49,39,8,6,7,4,0,0,0,0,0,0,0
04,012,Punilla,1755,49951,0,0,6,161,36,41,5,8,8,2,0,0,0,0,0,0,0
04,012,Punilla,1755,49965,0,0,4,161,42,45,9,4,5,3,0,0,0,0,0,0,0
04,012,Punilla,1766,50107,0,0,5,161,32,36,6,7,6,2,0,0,0,0,0,0,0
04,013,Río Cuarto,1781,50301,0,0,12,161,26,58,2,0,11,1,0,0,0,0,0,0,0
04,013,Río Cuarto,1795,50411,0,0,7,161,39,52,2,3,15,0,0,0,0,0,0,0,0
04,017,Roque Sáenz Peña,1877,51234,0,0,6,161,29,62,3,1,5,5,0,0,0,0,0,0,0
04,020,San Justo,1950,51912,0,0,3,161,40,47,3,0,5,0,0,0,0,0,0,0,0
04,020,San Justo,1964,52051,0,0,6,161,40,64,8,0,6,6,0,0,0,0,0,0,0
04,021,Santa María,1974,52281,0,0,8,161,30,56,7,2,5,1,0,0,0,0,0,0,0
04,023,Tercero Arriba,2006,52517,0,0,7,161,36,46,5,1,6,3,0,0,0,0,0,0,0
04,023,Tercero Arriba,2007,52519,0,0,8,161,29,49,5,0,5,5,0,0,0,0,0,0,0
04,023,Tercero Arriba,2007,52544,0,0,14,161,31,34,4,1,9,5,0,0,0,0,0,0,0
04,023,Tercero Arriba,2011,52646,0,0,3,161,38,42,8,4,11,9,0,0,0,0,0,0,0
04,024,Totoral,2023,52722,0,0,6,161,27,41,0,8,3,3,0,0,0,0,0,0,0
04,024,Totoral,2023,52725,0,0,5,161,28,42,1,7,9,2,0,0,0,0,0,0,0
04,026,Unión,2045,52908,0,0,9,161,20,42,4,3,8,8,0,0,0,0,0,0,0
04,001,Capital,1447,44550,0,0,4,160,20,43,16,9,6,3,0,0,0,0,0,0,0
04,001,Capital,1447,44585,0,0,5,160,32,32,13,14,3,1,0,0,0,0,0,0,0
04,001,Capital,1458,44827,0,0,5,160,36,49,9,8,8,4,0,0,0,0,0,0,0
04,001,Capital,1458,44847,0,0,3,160,51,45,7,9,10,1,0,0,0,0,0,0,0
04,001,Capital,1458,44852,0,0,2,160,32,55,13,9,10,1,0,0,0,0,0,0,0
04,001,Capital,1459,44871,0,0,3,160,34,50,11,7,7,0,0,0,0,0,0,0,0
04,001,Capital,1459,44893,0,0,3,160,52,41,13,13,3,4,0,0,0,0,0,0,0
04,001,Capital,1465,44971,0,0,8,160,44,35,6,2,5,0,0,0,0,0,0,0,0
04,001,Capital,1475,45156,0,0,4,160,43,34,14,6,6,4,0,0,0,0,0,0,0
04,001,Capital,1476,45188,0,0,5,160,33,48,11,6,5,6,0,0,0,0,0,0,0
04,001,Capital,1476,45195,0,0,4,160,33,36,13,10,9,3,0,0,0,0,0,0,0
04,001,Capital,1476,45200,0,0,3,160,34,43,8,4,3,5,0,0,0,0,0,0,0
04,001,Capital,1482,45343,0,0,6,160,33,40,15,10,4,3,0,0,0,0,0,0,0
04,001,Capital,1490,45595,0,0,3,160,42,41,14,5,9,1,0,0,0,0,0,0,0
04,001,Capital,1495,45723,0,0,4,160,31,37,19,8,8,3,0,0,0,0,0,0,0
04,001,Capital,1495,45724,0,0,8,160,47,44,13,10,9,1,0,0,0,0,0,0,0
04,001,Capital,1495,45726,0,0,4,160,34,42,11,7,4,3,0,0,0,0,0,0,0
04,001,Capital,1497,45766,0,0,7,160,37,40,8,13,10,8,0,0,0,0,0,0,0
04,001,Capital,1504,46015,0,0,7,160,56,39,8,8,12,5,0,0,0,0,0,0,0
04,001,Capital,1510,46242,0,0,6,160,54,38,4,8,4,4,0,0,0,0,0,0,0
04,001,Capital,1511,46255,0,0,6,160,37,37,9,16,4,1,0,0,0,0,0,0,0
04,001,Capital,1511,46282,0,0,5,160,55,36,7,8,10,3,0,0,0,0,0,0,0
04,001,Capital,1512,46292,0,0,9,160,33,36,7,12,7,4,0,0,0,0,0,0,0
04,001,Capital,1512,46302,0,0,6,160,40,44,8,13,10,4,0,0,0,0,0,0,0
04,001,Capital,1513,46341,0,0,4,160,50,42,5,9,8,2,0,0,0,0,0,0,0
04,001,Capital,1523,46696,0,0,3,160,41,34,9,5,12,9,0,0,0,0,0,0,0
